"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Andrzej Franciszek LASAK";"Jacek Władysław WŁOSOWICZ"
"71ef-3875-bb4f-f8ea-d393-7ec9-0ee2-aae4";"260209";"81";"1";"wieś";"stały";"Samorządowa Szkoła Podstawowa w Brześciu, Brzeście, 28-330 Wodzisław";"gm. Wodzisław";"jędrzejowski";"świętokrzyskie";"1102";"1185";"443";"659";"2";"2";"0";"0";"0";"0";"0";"0";"0";"659";"0";"0";"659";"16";"5";"11";"0";"643";"228";"415"
"166d-2caf-70f0-40ef-3b08-438d-f009-f1c7";"260209";"81";"2";"wieś";"stały";"Środowiskowy Dom Kultury w Nawarzycach, Nawarzyce, 28-330 Wodzisław";"gm. Wodzisław";"jędrzejowski";"świętokrzyskie";"405";"437";"147";"258";"1";"5";"0";"0";"0";"0";"0";"0";"0";"258";"0";"0";"258";"13";"2";"11";"0";"245";"73";"172"
"bc2b-fe53-4f73-599a-c4b2-feb3-a4d6-a51d";"260209";"81";"3";"wieś";"stały";"Szkoła Podstawowa w Niegosławicach, Niegosławice, 28-330 Wodzisław";"gm. Wodzisław";"jędrzejowski";"świętokrzyskie";"688";"750";"290";"398";"0";"8";"0";"0";"0";"0";"0";"0";"0";"398";"0";"0";"398";"13";"4";"9";"0";"385";"106";"279"
"b3a3-3b06-5a52-820d-c691-d546-b1ae-7982";"260209";"81";"4";"wieś";"stały";"Samorządowa Szkoła Podstawowa w Wodzisławiu, ul. Szkolna 4, 28-330 Wodzisław";"gm. Wodzisław";"jędrzejowski";"świętokrzyskie";"1063";"1121";"428";"635";"8";"9";"0";"0";"0";"0";"0";"0";"0";"635";"0";"0";"635";"14";"5";"9";"0";"621";"237";"384"
"dcdc-841b-d40b-8b39-8c21-5dc5-0103-99b6";"260209";"81";"5";"wieś";"stały";"Szkoła Podstawowa w Mierzawie, Mierzawa, 28-330 Wodzisław";"gm. Wodzisław";"jędrzejowski";"świętokrzyskie";"393";"419";"165";"228";"0";"1";"0";"0";"0";"0";"0";"0";"0";"228";"0";"0";"228";"0";"0";"0";"0";"228";"98";"130"
"e508-a225-9370-9561-3274-aac8-3293-903c";"260209";"81";"6";"wieś";"stały";"Szkoła Podstawowa w Piotrkowicach, Piotrkowice, 28-330 Wodzisław";"gm. Wodzisław";"jędrzejowski";"świętokrzyskie";"736";"805";"279";"457";"2";"7";"0";"0";"0";"0";"0";"0";"0";"457";"0";"0";"457";"10";"0";"10";"0";"447";"156";"291"
"32d1-79a4-b3ec-54b4-647b-ea70-a712-1976";"260209";"81";"7";"wieś";"stały";"Samorządowa Szkoła Podstawowa w Lubczy, Lubcza, 28-330 Wodzisław";"gm. Wodzisław";"jędrzejowski";"świętokrzyskie";"730";"791";"363";"367";"0";"1";"0";"0";"0";"0";"0";"0";"0";"367";"0";"0";"367";"6";"2";"4";"0";"361";"97";"264"
"2634-471d-05e2-2d0b-c792-8d88-479d-794a";"260209";"81";"8";"wieś";"stały";"Remiza OSP w Klemencicach, Klemencice, 28-330 Wodzisław";"gm. Wodzisław";"jędrzejowski";"świętokrzyskie";"294";"312";"122";"172";"0";"3";"0";"0";"0";"0";"0";"0";"0";"172";"0";"0";"172";"1";"0";"1";"0";"171";"63";"108"
"2a8b-755f-3a5a-3a15-749c-a19e-bcc2-2f66";"260301";"81";"1";"wieś";"stały";"Samorządowa Szkoła Podstawowa im. gen. Franciszka Kamińskiego w Bejscach, Bejsce 233, 28-512 Bejsce";"gm. Bejsce";"kazimierski";"świętokrzyskie";"1954";"2093";"967";"987";"2";"6";"0";"0";"0";"0";"0";"0";"0";"987";"0";"0";"987";"20";"4";"16";"0";"967";"347";"620"
"5877-76b9-953b-e0c5-b35d-f4a7-1104-d868";"260301";"81";"2";"wieś";"stały";"Samorządowa Szkoła Podstawowa im. Edwarda Haruzy w Dobiesławicach, Dobiesławice 38a, 28-512 Bejsce";"gm. Bejsce";"kazimierski";"świętokrzyskie";"1074";"1176";"559";"515";"0";"4";"0";"0";"0";"0";"0";"0";"0";"515";"0";"0";"515";"7";"2";"5";"0";"508";"171";"337"
"25ee-df45-a0f7-6b36-baba-596b-a83d-4620";"260301";"81";"3";"wieś";"dom pomocy społecznej";"Dom Pomocy Społecznej w Bejscach, Bejsce 230, 28-512 Bejsce";"gm. Bejsce";"kazimierski";"świętokrzyskie";"76";"53";"55";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"0";"0";"21";"0";"0";"0";"0";"21";"11";"10"
"f713-0546-f151-005c-f17f-bae2-10b8-f7a2";"260302";"81";"1";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Czarnocinie, Czarnocin 2, 28-506 Czarnocin";"gm. Czarnocin";"kazimierski";"świętokrzyskie";"988";"1079";"432";"556";"0";"3";"0";"0";"0";"0";"0";"0";"0";"556";"0";"0";"556";"12";"1";"11";"0";"544";"191";"353"
"f33c-674d-36c3-285c-2d14-5604-d035-9464";"260302";"81";"2";"wieś";"stały";"Filia Gminnej Biblioteki Publicznej w Michałowicach, Michałowice 33A, 28-506 Czarnocin";"gm. Czarnocin";"kazimierski";"świętokrzyskie";"769";"838";"365";"404";"0";"4";"0";"0";"0";"0";"0";"0";"0";"404";"0";"0";"404";"9";"0";"9";"0";"395";"137";"258"
"c9b7-47b3-e77b-45df-6914-acc6-ac4a-b8ca";"260302";"81";"3";"wieś";"stały";"Szkoła Podstawowa w Sokolinie, Sokolina 19, 28-506 Czarnocin";"gm. Czarnocin";"kazimierski";"świętokrzyskie";"1190";"1302";"614";"576";"2";"1";"0";"0";"0";"0";"0";"0";"0";"576";"0";"0";"576";"19";"4";"15";"0";"557";"154";"403"
"40f6-88ce-5580-9aef-0464-1e62-4186-29be";"260303";"81";"1";"miasto";"stały";"Samorządowa Szkoła Podstawowa nr 1 im. Hugona Kołłątaja, ul. 1 Maja 1, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"1019";"1054";"434";"585";"1";"1";"0";"0";"0";"0";"0";"0";"0";"585";"0";"0";"585";"12";"3";"9";"0";"573";"275";"298"
"1f87-289f-2de8-f0ce-d358-2ce2-5dd2-aa40";"260303";"81";"2";"miasto";"stały";"Samorządowa Szkoła Podstawowa nr 1 im. Hugona Kołłątaja, ul. 1 Maja 1, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"894";"957";"379";"515";"1";"7";"0";"0";"0";"0";"0";"0";"0";"515";"0";"0";"515";"11";"2";"9";"0";"504";"238";"266"
"723b-d5b0-d760-7881-b8e9-5e63-4d29-da02";"260303";"81";"3";"miasto";"stały";"Samorządowa Szkoła Podstawowa Nr 3 im. Jana Pawła II, ul. Szkolna 14, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"704";"755";"264";"440";"1";"4";"0";"0";"0";"0";"0";"0";"0";"439";"0";"0";"439";"6";"3";"3";"0";"433";"222";"211"
"1bab-4b30-1e34-460d-f136-835a-a8b1-23f5";"260303";"81";"4";"miasto";"stały";"Samorządowa Szkoła Podstawowa Nr 3 im. Jana Pawła II, ul. Szkolna 14, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"795";"856";"335";"460";"2";"5";"0";"0";"0";"0";"0";"0";"0";"460";"0";"0";"460";"11";"0";"11";"0";"449";"222";"227"
"9442-f1f0-38c4-36d1-4fd2-f372-dc93-4875";"260303";"81";"5";"miasto";"stały";"Samorządowa Szkoła Podstawowa Nr 3 im. Jana Pawła II, ul. Szkolna 14, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"721";"760";"318";"403";"0";"3";"0";"0";"0";"0";"0";"0";"0";"403";"0";"0";"403";"15";"5";"10";"0";"388";"212";"176"
"f503-f57a-d96f-7210-bca6-329e-4cf3-d87f";"260303";"81";"6";"wieś";"stały";"Samorządowa Szkoła Podstawowa nr 1 im. Hugona Kołłątaja, ul. 1 Maja 1, 28-500  Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"755";"810";"345";"410";"0";"0";"0";"0";"0";"0";"0";"0";"0";"410";"0";"0";"410";"14";"1";"13";"0";"396";"124";"272"
"f485-18e9-7bfd-5f04-e913-7d1d-e2a7-8124";"260303";"81";"7";"wieś";"stały";"Samorządowa Szkoła Podstawowa nr 1 im. Hugona Kołłątaja, ul. 1 Maja 1, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"1038";"1116";"484";"554";"1";"1";"0";"0";"0";"0";"0";"0";"0";"554";"0";"0";"554";"13";"1";"12";"0";"541";"244";"297"
"fffa-0252-f979-327b-7e1f-a219-c334-78e3";"260303";"81";"8";"wieś";"stały";"Zespół Szkół Rolniczych, Cudzynowice 176, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"956";"1030";"461";"495";"0";"2";"0";"0";"0";"0";"0";"0";"0";"495";"0";"0";"495";"22";"3";"19";"0";"473";"169";"304"
"91b9-1336-f5ba-65c2-3722-4cc0-f2f2-7071";"260303";"81";"9";"wieś";"stały";"Remiza OSP, Gabułtów 101, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"776";"833";"314";"462";"0";"1";"0";"0";"0";"0";"0";"0";"0";"462";"0";"0";"462";"9";"2";"7";"0";"453";"120";"333"
"2f54-6461-bb36-c7c9-fd03-9467-c15a-18d4";"260303";"81";"10";"wieś";"stały";"Świetlica wiejska, Stradlice 84, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"561";"607";"298";"263";"0";"3";"0";"0";"0";"0";"0";"0";"0";"263";"0";"0";"263";"3";"0";"3";"0";"260";"80";"180"
"0fc7-e9cb-2ff8-d6f7-a122-4dce-3559-81ac";"260303";"81";"11";"wieś";"stały";"Budynek byłej Samorządowej Szkoły Podstawowej, Gorzków 80, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"775";"838";"425";"350";"0";"1";"0";"0";"0";"0";"0";"0";"0";"350";"0";"0";"350";"11";"3";"8";"0";"339";"83";"256"
"2833-3688-1c94-4842-036c-5317-7db2-dfe4";"260303";"81";"12";"wieś";"stały";"Budynek byłej Samorządowej Szkoły Podstawowej, Gorzków 80, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"720";"795";"371";"349";"0";"2";"0";"0";"0";"0";"0";"0";"0";"349";"0";"0";"349";"11";"2";"9";"0";"338";"79";"259"
"68c9-b772-7f33-27c0-d95a-1a5d-54a7-9a72";"260303";"81";"13";"wieś";"stały";"Samorządowa Szkoła Podstawowa, Wielgus 59, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"869";"975";"443";"426";"0";"0";"0";"0";"0";"0";"0";"0";"0";"426";"0";"0";"426";"12";"3";"9";"0";"414";"128";"286"
"bf62-7722-ae27-2352-53f7-8a31-7dc4-0052";"260303";"81";"14";"wieś";"stały";"Budynek byłej Samorządowej Szkoły Podstawowej, Sieradzice 83, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"794";"866";"378";"416";"2";"3";"1";"1";"0";"0";"0";"0";"1";"417";"1";"0";"417";"3";"0";"3";"0";"414";"102";"312"
"d37b-00ae-02e7-38ca-e3cb-0319-033d-3f7e";"260303";"81";"15";"wieś";"stały";"Samorządowa Szkoła Podstawowa im. Ks. Władysława Latosa, Kamieńczyce 24, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"797";"874";"330";"467";"0";"1";"0";"0";"0";"0";"0";"0";"0";"467";"0";"0";"467";"15";"1";"14";"0";"452";"120";"332"
"c4f5-b2ca-1c06-477f-507d-b9ad-69ae-8d28";"260303";"81";"16";"miasto";"zakład leczniczy";"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Kazimierzy Wielkiej, ul. Partyzantów 12, 28-500 Kazimierza Wielka";"gm. Kazimierza Wielka";"kazimierski";"świętokrzyskie";"66";"66";"41";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0";"25";"0";"0";"0";"0";"25";"7";"18"
"b7ab-042c-1d0b-c4b0-f2dd-dd28-b9d6-25f8";"260304";"81";"1";"wieś";"stały";"Szkoła Podstawowa w Krzczonowie, Krzczonów 41, 28-520 Opatowiec";"gm. Opatowiec";"kazimierski";"świętokrzyskie";"1236";"1349";"673";"563";"1";"0";"0";"0";"0";"0";"0";"0";"0";"562";"0";"0";"562";"13";"5";"8";"0";"549";"207";"342"
"45d4-8f55-c174-b0ad-1ebd-0a26-85d7-856c";"260304";"81";"2";"miasto i wieś";"stały";"Dom Kultury w Opatowcu, ul. Rynek 16, 28-520 Opatowiec";"gm. Opatowiec";"kazimierski";"świętokrzyskie";"890";"995";"348";"542";"3";"1";"0";"0";"0";"0";"0";"0";"0";"542";"0";"0";"542";"4";"2";"2";"0";"538";"261";"277"
"3507-ea47-603c-4e14-d9aa-0eb3-45b4-1e57";"260304";"81";"3";"wieś";"stały";"Świetlica OSP w Rogowie, Rogów 54, 28-520 Opatowiec";"gm. Opatowiec";"kazimierski";"świętokrzyskie";"606";"652";"314";"292";"1";"2";"0";"0";"0";"0";"0";"0";"0";"292";"0";"0";"292";"2";"0";"2";"0";"290";"133";"157"
"17a9-eb45-67e9-bed0-e761-8426-d919-9b35";"260305";"81";"1";"miasto";"stały";"Zespół Szkół Zawodowych w Skalbmierzu, ul. Kanonijska 7, 28-530 Skalbmierz";"gm. Skalbmierz";"kazimierski";"świętokrzyskie";"975";"1045";"409";"566";"1";"3";"0";"0";"0";"0";"0";"0";"0";"566";"0";"0";"566";"19";"11";"8";"0";"547";"217";"330"
"48aa-93ac-5dc0-d498-d971-f2db-055f-df16";"260305";"81";"2";"wieś";"stały";"Zespół Placówek Oświatowych w Skalbmierzu, ul. Ppor. Sokoła 55, 28-530 Skalbmierz";"gm. Skalbmierz";"kazimierski";"świętokrzyskie";"685";"744";"327";"358";"1";"1";"0";"0";"0";"0";"0";"0";"0";"358";"0";"0";"358";"5";"0";"5";"0";"353";"69";"284"
"27fc-3d7e-668e-db91-58cc-8f25-7c83-2d37";"260305";"81";"3";"wieś";"stały";"Zespół Placówek Oświatowych w Skalbmierzu, ul. Ppor. Sokoła 55, 28-530 Skalbmierz";"gm. Skalbmierz";"kazimierski";"świętokrzyskie";"909";"988";"406";"503";"0";"0";"1";"1";"0";"0";"0";"0";"1";"504";"1";"0";"504";"10";"4";"6";"0";"494";"146";"348"
"d2cc-978a-51a5-fb5c-b932-dabe-87ee-e371";"260305";"81";"4";"wieś";"stały";"Remiza Ochotniczej Straży Pożarnej w Boszczynku, Boszczynek 57, 28-530 Skalbmierz";"gm. Skalbmierz";"kazimierski";"świętokrzyskie";"687";"743";"363";"324";"1";"0";"0";"0";"0";"0";"0";"0";"0";"324";"0";"0";"324";"3";"0";"3";"0";"321";"55";"266"
"b9c1-43bb-0dde-3a6f-be4e-21de-23e8-785b";"260305";"81";"5";"wieś";"stały";"Remiza Ochotniczej Straży Pożarnej w Tempoczowie-Rędzinach, Tempoczów-Rędziny 83, 28-530 Skalbmierz";"gm. Skalbmierz";"kazimierski";"świętokrzyskie";"545";"591";"304";"241";"0";"0";"0";"0";"0";"0";"0";"0";"0";"241";"0";"0";"241";"0";"0";"0";"0";"241";"60";"181"
"7742-d681-f958-c97c-25a0-5540-d0ad-0545";"260305";"81";"6";"wieś";"stały";"Szkoła Podstawowa im. Mikołaja Reja w Topoli, Topola 259, 28-530 Skalbmierz";"gm. Skalbmierz";"kazimierski";"świętokrzyskie";"1106";"1216";"565";"541";"2";"1";"0";"0";"0";"0";"0";"0";"0";"541";"0";"0";"541";"7";"2";"5";"0";"534";"119";"415"
"bdf4-6971-3433-b6d8-a336-7bf5-46d5-b61b";"260501";"81";"1";"wieś";"stały";"Publiczna Szkoła Podstawowa, Czermno ul. Kościelna 86, 26-260 Fałków";"gm. Fałków";"konecki";"świętokrzyskie";"1189";"1289";"547";"642";"0";"3";"0";"0";"0";"0";"0";"0";"0";"642";"0";"0";"642";"18";"1";"17";"0";"624";"134";"490"
"8abf-db0f-e0a2-f2b2-ea49-6969-14af-c8e0";"260501";"81";"2";"wieś";"stały";"Strażnica OSP w Fałkowie, ul. Plac Kościelny 11, 26-260 Fałków";"gm. Fałków";"konecki";"świętokrzyskie";"1608";"1745";"680";"928";"0";"5";"0";"0";"0";"0";"0";"0";"0";"928";"0";"0";"928";"26";"6";"20";"0";"902";"269";"633"
"a1cf-6eac-3841-86e6-7940-a520-2fde-db0a";"260501";"81";"3";"wieś";"stały";"Strażnica OSP w Turowicach, Turowice 67, 26-260 Fałków";"gm. Fałków";"konecki";"świętokrzyskie";"599";"654";"249";"350";"0";"0";"0";"0";"0";"0";"0";"0";"0";"350";"0";"0";"350";"8";"2";"6";"0";"342";"44";"298"
"6292-c5fb-d2a8-e20d-b04e-5197-0231-9e44";"260502";"81";"1";"wieś";"stały";"Szkoła Podstawowa Hala Sportowa Gowarczów, ul. Szkolna 52, 26-225 Gowarczów";"gm. Gowarczów";"konecki";"świętokrzyskie";"1047";"1128";"384";"663";"5";"4";"0";"0";"0";"0";"0";"0";"0";"663";"0";"0";"663";"23";"9";"14";"0";"640";"248";"392"
"b0b7-1c09-1632-2073-3a99-c2cf-c097-8013";"260502";"81";"2";"wieś";"stały";"Szkoła Podstawowa Gowarczów, ul. Stanisława Żuka 3, 26-225 Gowarczów";"gm. Gowarczów";"konecki";"świętokrzyskie";"482";"523";"213";"269";"0";"1";"0";"0";"0";"0";"0";"0";"0";"269";"0";"0";"269";"14";"1";"13";"0";"255";"98";"157"
"0dc5-c2d0-e448-b529-b8a8-c5c1-513c-b1de";"260502";"81";"3";"wieś";"stały";"Szkoła Podstawowa Gowarczów, ul. Szkolna 52, 26-225 Gowarczów";"gm. Gowarczów";"konecki";"świętokrzyskie";"724";"783";"297";"427";"3";"1";"0";"0";"0";"0";"0";"0";"0";"427";"0";"0";"427";"4";"0";"4";"0";"423";"98";"325"
"febf-172b-5d88-0502-c014-4e53-a0fd-add9";"260502";"81";"4";"wieś";"stały";"Remiza Ochotniczej Straży Pożarnej Giełzów, Giełzów 72a, 26-225 Gowarczów";"gm. Gowarczów";"konecki";"świętokrzyskie";"635";"690";"268";"367";"0";"0";"0";"0";"0";"0";"0";"0";"0";"367";"0";"0";"367";"26";"3";"23";"0";"341";"77";"264"
"a70c-b6b4-4fce-3219-962b-f347-d2da-1108";"260502";"81";"5";"wieś";"stały";"Szkoła Podstawowa w Gowarczowie Filia w Kamiennej Woli, Kamienna Wola 46B, 26-225 Gowarczów";"gm. Gowarczów";"konecki";"świętokrzyskie";"645";"703";"251";"394";"9";"2";"0";"0";"0";"0";"0";"0";"0";"394";"0";"0";"394";"18";"10";"8";"0";"376";"84";"292"
"3b07-6023-a3c7-deb1-279f-1de9-7bae-08c9";"260503";"81";"1";"miasto";"stały";"Miejsko-Gminny Ośrodek Pomocy Społecznej w Końskich, ul. Armii Krajowej 22, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1232";"1323";"413";"819";"0";"4";"0";"0";"0";"0";"0";"0";"0";"818";"0";"0";"818";"27";"10";"17";"0";"791";"400";"391"
"18f5-326b-8994-6b48-2746-5175-8eb9-3711";"260503";"81";"2";"miasto";"stały";"Szkoła Podstawowa nr 1 w Końskich, ul. Armii Krajowej 2, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1266";"1348";"412";"854";"1";"2";"0";"0";"0";"0";"0";"0";"0";"854";"0";"0";"854";"23";"8";"15";"0";"831";"444";"387"
"8fee-ece4-898d-8f33-f665-7a90-92bd-aad0";"260503";"81";"3";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Końskich, ul. Armii Krajowej 2, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"978";"1050";"386";"592";"1";"2";"0";"0";"0";"0";"0";"0";"0";"592";"0";"0";"592";"16";"6";"10";"0";"576";"266";"310"
"f063-b324-0fa6-dd5b-04d4-b673-b36c-4b23";"260503";"81";"4";"miasto";"stały";"Szkoła Podstawowa nr 2 im. Stanisława Staszica w Końskich, ul. Partyzantów 9, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1290";"1392";"471";"819";"2";"4";"0";"0";"0";"0";"0";"0";"0";"819";"0";"0";"819";"20";"12";"8";"0";"799";"381";"418"
"b051-86c3-0349-c1be-2955-01ad-33b3-54dc";"260503";"81";"5";"miasto";"stały";"Niepubliczny Zakład Opieki Zdrowotnej ""Południowa"", ul. Południowa 1, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1049";"1116";"288";"761";"1";"5";"0";"0";"0";"0";"0";"0";"0";"761";"0";"0";"761";"31";"13";"18";"0";"730";"393";"337"
"cf24-fc4e-0e23-f1ea-c04c-0840-233f-3526";"260503";"81";"6";"miasto";"stały";"Zespół Placówek Oświatowych w Stadnickiej Woli, Stadnicka Wola 55, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1043";"1138";"319";"724";"0";"10";"0";"0";"0";"0";"0";"0";"0";"724";"0";"0";"724";"4";"2";"2";"0";"720";"349";"371"
"1dcf-7724-ab65-636d-1fca-c69c-1a22-4fe7";"260503";"81";"7";"miasto";"stały";"I Liceum Ogólnokształcące w Końskich, ul. Kapitana Stoińskiego 4, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"873";"938";"275";"598";"1";"5";"0";"0";"0";"0";"0";"0";"0";"598";"0";"0";"598";"20";"8";"12";"0";"578";"249";"329"
"1249-6eb0-d1e7-a2f6-fb1c-6254-7a2b-d544";"260503";"81";"8";"miasto";"stały";"Hala Sportowa w Końskich, ul. Kapitana Stoińskiego 3, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1340";"1343";"416";"924";"2";"3";"0";"0";"0";"0";"0";"0";"0";"924";"0";"0";"924";"19";"14";"5";"0";"905";"486";"419"
"7152-3376-697b-58de-e337-6559-1827-42ab";"260503";"81";"9";"miasto";"stały";"Zespół Szkół Ponadgimnazjalnych Nr 3 w Końskich, ul. Piłsudskiego 68, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1229";"1300";"448";"781";"2";"3";"0";"0";"0";"0";"0";"0";"0";"781";"0";"0";"781";"19";"6";"13";"0";"762";"400";"362"
"a36c-7b8c-d44d-b40f-4185-ee6f-50fe-7a7f";"260503";"81";"10";"miasto";"stały";"Przedszkole Nr 5 w Końskich, ul. ks. Józefa Granata 6, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1175";"1236";"426";"749";"3";"3";"0";"0";"0";"0";"0";"0";"0";"749";"0";"0";"749";"26";"6";"20";"0";"723";"379";"344"
"edbe-a969-f933-dcaa-fecf-3c65-190a-f9e5";"260503";"81";"11";"miasto";"stały";"Miejsko-Gminny Dom Kultury w Końskich, ul. Mieszka I 4, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1260";"1346";"464";"796";"1";"3";"0";"0";"0";"0";"0";"0";"0";"796";"0";"0";"796";"41";"12";"29";"0";"755";"359";"396"
"ca50-f537-3b9c-1649-2010-f359-8b96-0a1e";"260503";"81";"12";"miasto";"stały";"Szkoła Podstawowa nr 2 w Końskich, ul. Polna 6, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1759";"1901";"600";"1159";"2";"19";"0";"0";"0";"0";"0";"0";"0";"1159";"0";"0";"1159";"37";"22";"15";"0";"1122";"568";"554"
"41ec-c795-8bfb-0406-6d3a-ddf6-3a0c-83ba";"260503";"81";"13";"wieś";"stały";"Budynek OSP w Proćwinie, Proćwin ul. Zastawna 12, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"650";"704";"249";"401";"0";"0";"0";"0";"0";"0";"0";"0";"0";"401";"0";"0";"401";"5";"1";"4";"0";"396";"90";"306"
"e6b2-ff04-f041-9d31-d9b8-968c-7e38-ba2a";"260503";"81";"14";"wieś";"stały";"Wiejski Dom Kultury w Kornicy, Kornica ul. Plac 1000 - lecia 12, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"849";"903";"316";"533";"1";"4";"0";"0";"0";"0";"0";"0";"0";"533";"0";"0";"533";"16";"3";"13";"0";"517";"222";"295"
"8fff-6e7c-a567-d615-6084-52fb-a84d-8b9f";"260503";"81";"15";"wieś";"stały";"Zespół Placówek Oświatowych w Nieświniu, Nieświń ul. Szkolna 5, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1220";"1328";"552";"668";"3";"2";"0";"0";"0";"0";"0";"0";"0";"668";"0";"0";"668";"20";"4";"16";"0";"648";"226";"422"
"5c4e-7df9-150d-375e-e147-9411-b0f2-7aed";"260503";"81";"16";"wieś";"stały";"Zespół Placówek Oświatowych w Rogowie, Rogów ul. ks. Marcelego Prawicy 18 b, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1315";"1427";"535";"780";"0";"2";"0";"0";"0";"0";"0";"0";"0";"780";"0";"0";"780";"17";"2";"15";"0";"763";"281";"482"
"62df-08b3-8926-2639-bd9b-565f-6ac3-3b5c";"260503";"81";"17";"wieś";"stały";"Zespół Placówek Oświatowych w Pomykowie, Pomyków 25 A, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"1216";"1340";"455";"761";"0";"0";"0";"0";"0";"0";"0";"0";"0";"760";"0";"0";"760";"32";"10";"22";"0";"728";"369";"359"
"12b6-b443-6ace-44f8-0057-8ad3-32f0-79e4";"260503";"81";"18";"wieś";"stały";"Zespół Placówek Oświatowych w Stadnickiej Woli, Stadnicka Wola 55, 26-200 Końskie";"gm. Końskie";"konecki";"świętokrzyskie";"558";"607";"164";"394";"0";"5";"0";"0";"0";"0";"0";"0";"0";"394";"0";"0";"394";"15";"6";"9";"0";"379";"141";"238"
