"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Krzysztof Michał PASZYK - nr na liście 1";"Błażej Łukasz PARDA - nr na liście 2";"Tadeusz Krzysztof TETERUS - nr na liście 3";"Jarosław Zygmunt MACIEJEWSKI - nr na liście 4";"Tomasz Bronisław KRANC - nr na liście 5";"Marcin PISZCZEK - nr na liście 6";"Agnieszka LINKIEWICZ-MENDEL - nr na liście 7";"Józef Kazimierz KWAŚNIEWICZ - nr na liście 8";"Anna KORPIK - nr na liście 9";"Julian Marian HERMASZCZUK - nr na liście 10";"Jolanta Jadwiga LUBIŃSKA - nr na liście 11";"Małgorzata Anna BEJMA - nr na liście 12";"Lucyna Hanna NAWROT - nr na liście 13";"Sławomira Jadwiga KRÓL - nr na liście 14";"Daniel SZTYCH - nr na liście 15";"Maria Teresa GALAS - nr na liście 16";"Radosław Paweł ŁANOSZKA - nr na liście 17";"Bartłomiej Wojciech GÓRNY - nr na liście 18";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Krzysztof Władysław CZARNECKI - nr na liście 1";"Marta Ryszarda KUBIAK - nr na liście 2";"Grzegorz PIECHOWIAK - nr na liście 3";"Marcin Bartosz PORZUCEK - nr na liście 4";"Michał Witold ZIELIŃSKI - nr na liście 5";"Dorota BANAŚ - nr na liście 6";"Bogdan Włodzimierz FLEMING - nr na liście 7";"Danuta Maria NIJAKA - nr na liście 8";"Maja Małgorzata JANKOWSKA - nr na liście 9";"Józef FELCYN - nr na liście 10";"Maria Lidia MILER - nr na liście 11";"Robert Piotr KASPRZAK - nr na liście 12";"Andrzej Janusz OKPISZ - nr na liście 13";"Rafał PRĘTKOWSKI - nr na liście 14";"Wiesław PIETRUCZUK - nr na liście 15";"Emilia MUZYKA - nr na liście 16";"Maria Joanna KARDASZ - nr na liście 17";"Krzysztof Jakub BŁASZCZYK - nr na liście 18";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Dariusz Marian STANDERSKI - nr na liście 1";"Romuald Kazimierz AJCHLER - nr na liście 2";"Kamil Bartosz BOCIAN - nr na liście 3";"Agnieszka Magdalena GRZECHOWIAK - nr na liście 4";"Katarzyna JÓZEFOWSKA - nr na liście 5";"Anna Elżbieta WILK-BARAN - nr na liście 6";"Jacek Tadeusz FLIEGER - nr na liście 7";"Karolina SMYKOWSKA - nr na liście 8";"Stanisław Tomasz ŚLIWAK - nr na liście 9";"Paulina BIRULA - nr na liście 10";"Andrzej MELIŃSKI - nr na liście 11";"Natalia Ewa MINGE - nr na liście 12";"Maksym KAPLANSKYY - nr na liście 13";"Patrycja Monika BUŚKO - nr na liście 14";"Marta Grażyna BILON - nr na liście 15";"Jakub Paweł MIĘSIKOWSKI - nr na liście 16";"Hanna MAŃKOWSKA - nr na liście 17";"Adam Roman CUKIER - nr na liście 18";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Adam URBAŃSKI - nr na liście 1";"Jerzy Józef MOEGLICH - nr na liście 2";"Patrycja Martyna STEMPNIAK - nr na liście 3";"Małgorzata JĘDRYCH - nr na liście 4";"Agata Jadwiga OSTASZEWSKA - nr na liście 5";"Radosław MUSIAŁ - nr na liście 6";"Justyna Tamara WIATR - nr na liście 7";"Marcin Marian MAHSEL - nr na liście 8";"Radosław KOS - nr na liście 9";"Weronika DOMAGAŁA - nr na liście 10";"Daniel WŁUDARCZAK - nr na liście 11";"Adam FELDMANN - nr na liście 12";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Maria Małgorzata JANYSKA - nr na liście 1";"Jakub Adam RUTNICKI - nr na liście 2";"Iwona Maria KAMIŃSKA-LECH - nr na liście 3";"Zbigniew Czesław AJCHLER - nr na liście 4";"Killion Munzele MUNYAMA - nr na liście 5";"Henryk Marian SZOPIŃSKI - nr na liście 6";"Dorota Ewa TUŁODZIECKA-ADAMS - nr na liście 7";"Janusz MROZKOWIAK - nr na liście 8";"Karolina URYZAJ - nr na liście 9";"Krzysztof POSZWA - nr na liście 10";"Artur Łukasz WRÓBLEWSKI - nr na liście 11";"Tomasz Marek WOJCIECHOWSKI - nr na liście 12";"Lidia NOWAKOWSKA - nr na liście 13";"Arkadiusz Jerzy DOLECKI - nr na liście 14";"Magdalena SROKA - nr na liście 15";"Agnieszka Małgorzata KOWALSKA - nr na liście 16";"Maria Małgorzata JEWSZEL-CHABERSKA - nr na liście 17";"Rafał Maciej LIPSKI - nr na liście 18"
"fb1a-5a95-c43c-e31c-a2ed-6d25-934c-702f";"301901";"38";"18";"miasto";"stały";"Liga Obrony Kraju Koło w Pile, al. Niepodległości 154, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"859";"928";"263";"596";"0";"10";"0";"0";"0";"0";"0";"0";"0";"596";"0";"0";"596";"11";"6";"5";"0";"585";"48";"15";"24";"0";"0";"0";"4";"0";"1";"1";"0";"1";"0";"0";"2";"0";"0";"0";"0";"170";"33";"22";"23";"76";"0";"5";"0";"1";"1";"1";"2";"0";"0";"0";"0";"2";"2";"2";"108";"41";"27";"14";"7";"4";"3";"0";"1";"2";"1";"0";"3";"1";"0";"0";"0";"3";"1";"57";"22";"3";"2";"4";"5";"1";"14";"2";"0";"2";"0";"2";"202";"105";"14";"26";"8";"17";"13";"0";"2";"0";"3";"1";"2";"1";"0";"1";"0";"3";"6"
"b967-41ed-7205-c340-9b7f-31e7-af2c-b92f";"301901";"38";"19";"miasto";"stały";"Siedziba Osiedla Koszyce, ul. Wenedów 8 A-B, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"1130";"1230";"183";"947";"1";"3";"0";"0";"0";"0";"0";"0";"0";"947";"0";"0";"947";"8";"3";"5";"0";"939";"91";"23";"52";"3";"0";"2";"2";"2";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"3";"190";"37";"25";"28";"72";"1";"9";"2";"1";"0";"4";"4";"5";"0";"0";"0";"2";"0";"0";"199";"74";"38";"38";"13";"3";"3";"1";"2";"12";"3";"2";"4";"0";"2";"0";"0";"1";"3";"46";"26";"3";"4";"2";"1";"2";"4";"0";"1";"2";"0";"1";"413";"220";"54";"51";"6";"25";"19";"2";"0";"0";"5";"0";"15";"0";"0";"4";"1";"2";"9"
"0f96-ade1-f2b9-6bad-fc99-a227-2580-0a63";"301901";"38";"20";"miasto";"stały";"Parafia Św. Rafała Kalinowskiego, ul. Rynek Koszycki 1, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"1694";"1892";"287";"1407";"2";"11";"0";"0";"0";"0";"0";"0";"0";"1407";"0";"0";"1407";"9";"6";"3";"0";"1398";"172";"35";"91";"4";"2";"3";"1";"3";"2";"5";"3";"8";"3";"3";"4";"2";"2";"0";"1";"255";"48";"42";"38";"100";"2";"6";"0";"2";"1";"5";"1";"2";"0";"0";"1";"5";"1";"1";"244";"85";"51";"44";"12";"2";"5";"5";"5";"10";"3";"1";"2";"4";"2";"0";"3";"2";"8";"92";"46";"8";"1";"11";"6";"4";"7";"0";"0";"3";"1";"5";"635";"319";"99";"67";"18";"42";"44";"0";"0";"1";"5";"0";"24";"4";"1";"0";"3";"1";"7"
"7b70-0094-8a70-c53b-63e7-641a-927b-4573";"301901";"38";"21";"miasto";"stały";"Szkoła Podstawowa Nr 12 z Oddziałami Integracyjnymi, ul. Lelewela 140, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"2425";"2636";"588";"1837";"0";"19";"0";"0";"0";"0";"0";"0";"0";"1837";"0";"2";"1835";"13";"13";"0";"0";"1822";"211";"53";"115";"3";"1";"1";"3";"4";"1";"2";"4";"3";"6";"2";"7";"3";"2";"0";"1";"578";"145";"72";"70";"236";"3";"17";"2";"4";"6";"9";"4";"2";"0";"0";"0";"1";"2";"5";"298";"113";"59";"48";"14";"7";"9";"4";"8";"14";"3";"1";"4";"1";"2";"0";"2";"2";"7";"102";"56";"8";"1";"9";"4";"4";"5";"2";"2";"6";"2";"3";"633";"339";"68";"67";"27";"35";"35";"2";"0";"2";"12";"2";"12";"5";"0";"7";"4";"4";"12"
"f3a6-d267-b307-6fb9-9096-2026-d4e2-3bd3";"301901";"38";"22";"miasto";"stały";"Centrum Rekreacji AQUA-PIL Sp. z o. o., ul. Artura Grottgera 4, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"1946";"2067";"582";"1364";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1364";"0";"0";"1364";"7";"5";"2";"0";"1357";"130";"32";"73";"5";"0";"0";"3";"2";"0";"2";"0";"3";"3";"1";"3";"1";"0";"2";"0";"426";"78";"58";"57";"184";"0";"21";"0";"0";"3";"5";"5";"2";"0";"0";"0";"5";"5";"3";"252";"77";"59";"48";"13";"10";"8";"0";"6";"6";"4";"1";"3";"0";"6";"2";"1";"4";"4";"101";"60";"5";"3";"5";"8";"4";"2";"0";"1";"7";"0";"6";"448";"234";"56";"51";"20";"16";"27";"2";"0";"2";"4";"1";"21";"1";"2";"3";"2";"3";"3"
"fd48-6a86-8264-5d29-b9f6-d33e-d703-acb8";"301901";"38";"23";"miasto";"stały";"Miejska Energetyka Cieplna Sp. z o. o., ul. Kaczorska 20, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"1828";"1994";"694";"1134";"0";"3";"1";"1";"0";"0";"0";"0";"1";"1135";"1";"0";"1135";"14";"7";"7";"0";"1121";"126";"25";"66";"4";"1";"0";"5";"0";"0";"4";"1";"4";"2";"3";"4";"0";"2";"0";"5";"428";"90";"48";"39";"197";"3";"30";"0";"0";"2";"8";"1";"1";"0";"0";"2";"2";"3";"2";"160";"58";"40";"23";"9";"4";"0";"3";"1";"8";"5";"1";"0";"1";"1";"0";"0";"4";"2";"61";"36";"1";"2";"2";"4";"1";"5";"0";"3";"3";"0";"4";"346";"211";"38";"35";"10";"22";"9";"1";"1";"0";"0";"0";"6";"0";"0";"4";"3";"1";"5"
"ed98-2672-b2a1-77bb-3a9d-a0da-2dc5-330f";"301901";"38";"24";"miasto";"stały";"Szkoła Podstawowa nr 4 im. Mikołaja Kopernika, ul. Grabowa 18, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"2321";"2491";"739";"1582";"5";"7";"0";"0";"0";"0";"0";"0";"0";"1582";"0";"0";"1582";"12";"8";"4";"0";"1570";"155";"41";"78";"5";"5";"2";"3";"1";"3";"1";"1";"2";"1";"3";"2";"3";"1";"1";"2";"475";"94";"62";"41";"202";"2";"31";"0";"2";"9";"3";"9";"1";"2";"0";"2";"7";"2";"6";"337";"133";"83";"53";"17";"4";"5";"0";"3";"14";"1";"1";"7";"1";"3";"2";"0";"1";"9";"100";"46";"2";"6";"3";"9";"10";"1";"3";"4";"9";"1";"6";"503";"256";"53";"58";"20";"36";"36";"2";"1";"1";"5";"1";"16";"4";"0";"4";"1";"2";"7"
"fbcd-4ae9-95a7-720c-d372-6587-8cbd-1686";"301901";"38";"25";"miasto";"stały";"Zespół Szkół Muzycznych im. Fryderyka Chopina, ul. Młodych 1, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"895";"978";"268";"627";"0";"6";"1";"1";"0";"0";"0";"0";"1";"628";"1";"0";"628";"11";"4";"7";"0";"617";"62";"12";"31";"9";"0";"0";"0";"0";"0";"2";"1";"3";"2";"0";"0";"0";"0";"1";"1";"206";"41";"27";"20";"95";"0";"7";"0";"4";"1";"1";"2";"1";"0";"1";"0";"2";"1";"3";"89";"29";"25";"20";"8";"0";"0";"0";"1";"2";"0";"0";"1";"0";"0";"0";"2";"0";"1";"27";"9";"0";"1";"3";"0";"4";"3";"0";"1";"2";"2";"2";"233";"134";"21";"20";"14";"10";"15";"0";"1";"0";"3";"0";"7";"2";"1";"2";"1";"0";"2"
"e65d-bba7-e5ff-93ad-4d72-0ad5-0460-dca7";"301901";"38";"26";"miasto";"stały";"Publiczne Przedszkole Nr 7 im. Pszczółki Mai, ul. Wincentego Witosa 22A, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"1447";"1582";"483";"963";"0";"7";"0";"0";"0";"0";"0";"0";"0";"963";"0";"0";"963";"13";"10";"3";"0";"950";"79";"18";"33";"3";"2";"1";"5";"2";"0";"4";"1";"2";"2";"2";"0";"2";"1";"0";"1";"324";"67";"69";"36";"128";"2";"8";"0";"1";"0";"4";"0";"1";"1";"0";"0";"1";"0";"6";"181";"64";"33";"32";"18";"8";"2";"1";"3";"4";"5";"0";"4";"1";"1";"1";"0";"0";"4";"49";"26";"0";"2";"4";"4";"2";"2";"1";"0";"5";"0";"3";"317";"144";"47";"39";"18";"27";"22";"0";"3";"1";"3";"0";"4";"3";"0";"2";"2";"0";"2"
"8310-3d01-61a2-56c6-eb28-36cb-aa4d-b9a9";"301901";"38";"27";"miasto";"stały";"Szkoła Podstawowa nr 2 im. Olimpijczyków Polskich, ul. Bydgoska 23, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"1584";"1697";"495";"1089";"2";"7";"0";"0";"0";"0";"0";"0";"0";"1089";"0";"0";"1089";"10";"6";"4";"0";"1079";"86";"26";"46";"5";"1";"0";"3";"0";"0";"1";"0";"1";"1";"1";"0";"0";"1";"0";"0";"276";"64";"42";"20";"125";"1";"5";"0";"1";"3";"2";"3";"3";"0";"0";"0";"3";"3";"1";"246";"87";"59";"44";"10";"6";"1";"2";"3";"18";"4";"1";"4";"0";"1";"0";"2";"3";"1";"78";"34";"3";"4";"4";"8";"7";"10";"1";"2";"2";"1";"2";"393";"222";"54";"39";"22";"29";"11";"2";"0";"0";"1";"8";"0";"0";"1";"1";"1";"1";"1"
"b75a-046f-b693-1901-1119-ca24-33cb-afed";"301901";"38";"28";"miasto";"stały";"Szkoła Podstawowa nr 2 im. Olimpijczyków Polskich, ul. Roosevelta 12, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"1181";"1266";"378";"803";"1";"6";"0";"0";"0";"0";"0";"0";"0";"803";"0";"0";"803";"6";"4";"2";"0";"797";"73";"14";"37";"4";"2";"0";"4";"1";"0";"1";"0";"1";"5";"0";"1";"0";"2";"0";"1";"230";"66";"34";"18";"83";"2";"14";"0";"1";"3";"2";"2";"0";"0";"1";"0";"2";"0";"2";"181";"65";"38";"34";"7";"2";"1";"1";"3";"14";"0";"0";"6";"2";"1";"1";"0";"2";"4";"46";"25";"1";"2";"4";"2";"3";"2";"0";"0";"3";"1";"3";"267";"144";"33";"23";"12";"9";"6";"2";"4";"0";"5";"0";"16";"4";"0";"1";"0";"3";"5"
"6339-f732-6b03-ce89-97dc-2f04-58d7-6e0b";"301901";"38";"29";"miasto";"stały";"Publiczne Przedszkole nr 16 im. Czerwonego Kapturka, al. Powstańców Wielkopolskich 86A, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"2395";"2586";"770";"1625";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1625";"0";"0";"1625";"16";"8";"8";"0";"1609";"153";"43";"71";"5";"4";"2";"1";"1";"2";"3";"2";"9";"1";"3";"5";"0";"0";"0";"1";"525";"122";"57";"70";"206";"4";"25";"1";"3";"3";"5";"11";"1";"0";"1";"1";"2";"3";"10";"275";"78";"59";"58";"15";"9";"6";"3";"4";"14";"3";"2";"4";"0";"3";"5";"1";"5";"6";"101";"42";"6";"7";"6";"3";"7";"9";"2";"3";"9";"1";"6";"555";"285";"59";"55";"18";"29";"53";"0";"0";"3";"8";"1";"20";"3";"0";"2";"9";"5";"5"
"7dfb-93f8-2191-3aff-3282-a6d9-d960-32b4";"301901";"38";"30";"miasto";"stały";"Salezjańska Szkoła Podstawowa im. Jana Pawła II, ul. Andersa 34, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"1175";"1271";"317";"858";"1";"3";"0";"0";"0";"0";"0";"0";"0";"858";"0";"0";"858";"8";"8";"0";"0";"850";"106";"19";"65";"3";"0";"0";"2";"2";"0";"1";"1";"3";"3";"1";"1";"0";"1";"0";"4";"232";"28";"21";"35";"104";"0";"8";"0";"3";"4";"0";"6";"3";"1";"1";"0";"7";"1";"10";"178";"61";"34";"22";"9";"4";"3";"4";"2";"16";"6";"0";"5";"0";"5";"1";"0";"4";"2";"55";"28";"2";"4";"2";"4";"6";"4";"0";"0";"2";"0";"3";"279";"155";"20";"28";"10";"17";"19";"1";"1";"2";"6";"1";"9";"3";"1";"2";"2";"1";"1"
"d290-2031-146d-1e1d-a9cd-24d7-da74-56c6";"301901";"38";"31";"miasto";"stały";"Publiczne Przedszkole nr 4, ul. Kusocińskiego 10A, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"1071";"1169";"187";"884";"2";"9";"1";"1";"0";"0";"0";"0";"1";"885";"1";"0";"885";"7";"2";"5";"0";"878";"60";"12";"36";"2";"0";"0";"1";"0";"1";"0";"0";"3";"2";"1";"0";"0";"0";"1";"1";"166";"37";"14";"23";"74";"0";"9";"0";"0";"3";"1";"2";"1";"0";"0";"0";"1";"1";"0";"241";"96";"49";"39";"5";"3";"3";"0";"3";"24";"2";"1";"2";"0";"3";"1";"2";"4";"4";"55";"31";"1";"1";"2";"8";"8";"2";"0";"0";"1";"1";"0";"356";"208";"57";"29";"18";"18";"12";"0";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"2"
"3a9e-d43c-2087-fe06-1329-edfd-6cae-5bc0";"301901";"38";"32";"miasto";"dom pomocy społecznej";"Dom Pomocy Społecznej im. Jana Pawła II, ul. 11 Listopada 40, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"35";"37";"17";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"0";"0";"18";"2";"0";"2";"0";"16";"6";"2";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"5";"4";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0"
"b0be-53dd-f332-1273-80b7-de28-2645-5582";"301901";"38";"33";"miasto";"zakład leczniczy";"Szpital Specjalistyczny w Pile im. Stanisława Staszica, ul. Rydygiera Ludwika 1, 64-920 Piła";"m. Piła";"pilski";"wielkopolskie";"250";"219";"167";"83";"0";"4";"0";"0";"0";"0";"0";"0";"0";"83";"0";"0";"83";"0";"0";"0";"0";"83";"12";"3";"2";"2";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"31";"10";"2";"1";"10";"0";"6";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"10";"2";"3";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"28";"17";"5";"2";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"5939-1b6f-c11f-a112-971c-ffc8-b0c6-24f0";"301902";"38";"1";"wieś";"stały";"Remiza Ochotniczej Straży Pożarnej, ul. 4 Stycznia 65, 89-340 Białośliwie";"gm. Białośliwie";"pilski";"wielkopolskie";"1067";"1178";"352";"715";"3";"3";"0";"0";"0";"0";"0";"0";"0";"715";"0";"0";"715";"9";"8";"1";"0";"706";"185";"25";"19";"1";"6";"1";"8";"3";"0";"5";"6";"11";"0";"1";"99";"0";"0";"0";"0";"300";"65";"46";"22";"122";"1";"21";"0";"1";"3";"7";"3";"3";"0";"1";"0";"2";"1";"2";"57";"17";"16";"5";"7";"2";"1";"1";"5";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"40";"17";"2";"2";"2";"8";"0";"3";"0";"1";"1";"0";"4";"124";"56";"12";"14";"4";"14";"11";"1";"0";"1";"1";"0";"2";"1";"0";"1";"2";"0";"4"
"26f7-1fae-b226-a69b-1de9-cca2-1509-ae48";"301902";"38";"2";"wieś";"stały";"Gminny Ośrodek Kultury, ul. Podgórna 47, 89-340 Białośliwie";"gm. Białośliwie";"pilski";"wielkopolskie";"1099";"1200";"398";"701";"1";"2";"0";"0";"0";"0";"0";"0";"0";"701";"0";"0";"701";"16";"12";"4";"0";"685";"142";"16";"16";"1";"9";"2";"2";"0";"2";"3";"4";"10";"1";"1";"72";"1";"0";"0";"2";"302";"76";"41";"14";"117";"7";"16";"1";"2";"5";"14";"1";"1";"0";"0";"0";"4";"2";"1";"69";"28";"17";"6";"4";"0";"0";"3";"3";"1";"0";"1";"1";"0";"0";"0";"0";"2";"3";"47";"17";"6";"3";"4";"6";"3";"0";"0";"1";"3";"3";"1";"125";"62";"14";"13";"8";"8";"9";"1";"0";"1";"1";"2";"0";"0";"0";"0";"1";"0";"5"
"4b35-d1f4-30e7-2208-ad39-9c7a-4c4b-f203";"301902";"38";"3";"wieś";"stały";"Świetlica Wiejska, Krostkowo 16a, 89-334 Krostkowo";"gm. Białośliwie";"pilski";"wielkopolskie";"424";"441";"153";"271";"0";"0";"0";"0";"0";"0";"0";"0";"0";"271";"0";"0";"271";"8";"4";"4";"0";"263";"44";"9";"2";"0";"2";"0";"10";"0";"0";"1";"1";"1";"2";"0";"16";"0";"0";"0";"0";"115";"25";"18";"10";"50";"1";"4";"3";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"2";"20";"8";"5";"1";"3";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"31";"20";"1";"1";"1";"2";"1";"1";"1";"0";"1";"1";"1";"53";"30";"1";"9";"4";"0";"3";"1";"1";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0"
"0528-f38f-1666-8bf9-468d-f26f-b457-8269";"301902";"38";"4";"wieś";"stały";"Szkoła Podstawowa, Nieżychowo 16, 89-340 Białośliwie";"gm. Białośliwie";"pilski";"wielkopolskie";"501";"547";"213";"288";"0";"2";"0";"0";"0";"0";"0";"0";"0";"288";"0";"0";"288";"10";"7";"3";"0";"278";"61";"8";"18";"0";"8";"0";"6";"1";"0";"0";"0";"0";"1";"1";"11";"1";"4";"0";"2";"124";"28";"16";"5";"49";"0";"11";"0";"0";"3";"3";"1";"2";"2";"0";"0";"4";"0";"0";"32";"8";"12";"2";"4";"1";"0";"1";"0";"2";"0";"0";"0";"0";"1";"0";"1";"0";"0";"22";"11";"1";"0";"3";"2";"2";"0";"1";"0";"1";"0";"1";"39";"24";"3";"3";"2";"2";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1"
"4cc9-5cd6-1e2f-f5bc-1fba-4436-146a-bd74";"301902";"38";"5";"wieś";"stały";"Oddział Przedszkola Samorządowego, Pobórka Wielka 25, 89-340 Białośliwie";"gm. Białośliwie";"pilski";"wielkopolskie";"310";"340";"86";"224";"0";"0";"0";"0";"0";"0";"0";"0";"0";"224";"0";"0";"224";"4";"3";"1";"0";"220";"73";"6";"4";"0";"9";"0";"4";"0";"0";"0";"1";"0";"0";"0";"49";"0";"0";"0";"0";"100";"17";"8";"8";"35";"2";"12";"1";"1";"1";"13";"0";"0";"0";"0";"0";"1";"1";"0";"13";"6";"3";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"14";"5";"2";"1";"1";"1";"2";"0";"0";"0";"0";"0";"2";"20";"8";"3";"2";"2";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"efc3-02ee-1d5c-836a-181b-a57d-d957-8d00";"301903";"38";"1";"wieś";"stały";"Wiejski Dom Kultury, Śmiłowo ul. Osiedle Sportowe 1, 64-810 Kaczory";"gm. Kaczory";"pilski";"wielkopolskie";"1318";"1440";"532";"786";"0";"3";"0";"0";"0";"0";"0";"0";"0";"786";"0";"0";"786";"10";"6";"4";"0";"776";"133";"26";"67";"1";"2";"0";"3";"2";"2";"0";"4";"5";"2";"5";"8";"2";"1";"1";"2";"337";"73";"25";"27";"157";"4";"18";"3";"3";"4";"8";"2";"2";"0";"0";"0";"7";"2";"2";"87";"30";"25";"3";"2";"0";"4";"2";"4";"2";"0";"2";"3";"2";"2";"0";"1";"2";"3";"54";"30";"1";"4";"2";"6";"5";"2";"0";"0";"3";"0";"1";"165";"85";"16";"14";"16";"12";"6";"1";"4";"1";"1";"0";"0";"0";"0";"0";"1";"1";"7"
"871c-21cd-a897-f2e6-137a-1a96-b3eb-bfa3";"301903";"38";"2";"wieś";"stały";"Gminny Ośrodek Kultury, ul. Dworcowa 23, 64-810 Kaczory";"gm. Kaczory";"pilski";"wielkopolskie";"2083";"2310";"592";"1491";"6";"12";"0";"0";"0";"0";"0";"0";"0";"1491";"0";"0";"1491";"13";"11";"2";"0";"1478";"196";"41";"90";"1";"5";"1";"4";"4";"0";"5";"3";"4";"5";"9";"14";"0";"8";"0";"2";"558";"132";"64";"149";"157";"3";"16";"1";"3";"8";"9";"3";"1";"2";"0";"0";"3";"4";"3";"196";"58";"59";"14";"13";"2";"1";"2";"12";"9";"2";"0";"6";"0";"3";"2";"1";"3";"9";"118";"59";"4";"6";"14";"4";"7";"9";"0";"3";"5";"0";"7";"410";"253";"33";"24";"29";"6";"21";"2";"0";"4";"3";"0";"6";"2";"0";"8";"8";"0";"11"
