"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Helena Adela CZAKOWSKA";"Andrzej KOBIAK";"Leszek Józef POSŁUSZNY"
"69a8-d182-4221-e8ef-b494-56b3-c0bc-c1fd";"040301";"9";"1";"wieś";"stały";"Szkoła Podstawowa, ul. Centralna 27, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"741";"822";"204";"537";"1";"3";"0";"0";"0";"0";"0";"0";"0";"537";"0";"0";"537";"3";"2";"1";"0";"534";"175";"282";"77"
"8cd0-52fd-36a7-c5d0-ce5f-9a45-0430-4bf2";"040301";"9";"2";"wieś";"stały";"Szkoła Podstawowa, ul. Centralna 27, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"860";"951";"202";"658";"0";"2";"0";"0";"0";"0";"0";"0";"0";"658";"0";"0";"658";"6";"0";"6";"0";"652";"226";"328";"98"
"7ad6-5475-b657-67ba-9293-d8e8-fa65-b0f1";"040301";"9";"3";"wieś";"stały";"Szkoła Podstawowa, ul. Czerska 10, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"718";"806";"166";"552";"0";"0";"0";"0";"0";"0";"0";"0";"0";"552";"0";"0";"552";"12";"4";"8";"0";"540";"149";"305";"86"
"09e6-3288-f4b0-4ab9-e5f1-a920-9f83-5f8c";"040301";"9";"4";"wieś";"stały";"Szkoła Podstawowa, ul. Czysta 1a, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"680";"771";"185";"495";"1";"0";"0";"0";"0";"0";"0";"0";"0";"495";"0";"0";"495";"2";"0";"2";"0";"493";"160";"269";"64"
"be05-98cb-b2bc-9220-d840-3d37-e1f4-3d8d";"040301";"9";"5";"wieś";"stały";"Zakład Aktywności Zawodowej, ul. Centralna 27A, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"1063";"1167";"322";"741";"1";"1";"0";"0";"0";"0";"0";"0";"0";"741";"0";"0";"741";"10";"6";"4";"0";"731";"268";"355";"108"
"16a2-1831-61f2-334c-586f-4565-7ae6-8393";"040301";"9";"6";"wieś";"stały";"Szkoła Podstawowa, ul. Czysta 1a, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"792";"868";"227";"565";"0";"8";"0";"0";"0";"0";"0";"0";"0";"565";"0";"0";"565";"6";"1";"5";"0";"559";"162";"303";"94"
"5eae-43b2-91db-d638-5dab-170b-446b-cd19";"040301";"9";"7";"wieś";"stały";"Świetlica Wiejska, Ciele ul. Kościelna 6, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"1010";"1138";"210";"800";"0";"1";"0";"0";"0";"0";"0";"0";"0";"800";"0";"0";"800";"13";"5";"8";"0";"787";"209";"451";"127"
"d371-4666-ecc8-d358-b1c1-1a00-7b12-b61f";"040301";"9";"8";"wieś";"stały";"Świetlica Wiejska, Kruszyn Krajeński ul. Świerkowa 5, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"851";"954";"167";"684";"0";"6";"0";"0";"0";"0";"0";"0";"0";"684";"0";"0";"684";"13";"4";"9";"0";"671";"157";"417";"97"
"41be-a565-b4cf-5158-34f0-9ad7-affd-3451";"040301";"9";"9";"wieś";"stały";"Świetlica Wiejska, Lisi Ogon ul. Wyczynowa 2, 86-065 Łochowo";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"580";"647";"178";"402";"0";"7";"0";"0";"0";"0";"0";"0";"0";"401";"0";"0";"401";"5";"2";"3";"0";"396";"108";"221";"67"
"00fe-60cc-be07-ffb3-0169-8b5f-61d7-ef14";"040301";"9";"10";"wieś";"stały";"Świetlica Wiejska, Łochowice ul. Spokojna 3, 86-065 Łochowo";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"523";"576";"103";"420";"0";"2";"0";"0";"0";"0";"0";"0";"0";"420";"0";"0";"420";"7";"2";"5";"0";"413";"121";"254";"38"
"dc08-f9b9-4337-275f-53e3-4526-913d-7883";"040301";"9";"11";"wieś";"stały";"Gminne Centrum Kultury, ul. Jałowcowa 7, 86-065 Łochowo";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"1305";"1472";"283";"1022";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1022";"0";"0";"1022";"17";"8";"9";"0";"1005";"331";"535";"139"
"03fe-f849-98b2-6853-25d9-412f-346e-16af";"040301";"9";"12";"wieś";"stały";"Szkoła Podstawowa, ul. Wierzbowa 2, 86-065 Łochowo";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"1569";"1752";"269";"1300";"1";"10";"0";"0";"0";"0";"0";"0";"0";"1299";"0";"0";"1299";"20";"7";"13";"0";"1279";"326";"764";"189"
"cb32-a318-e85c-2051-400c-db7f-4e48-3221";"040301";"9";"13";"wieś";"stały";"Świetlica Wiejska, Murowaniec ul. Staroszkolna 13, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"1501";"1684";"309";"1192";"0";"6";"0";"0";"0";"0";"0";"0";"0";"1191";"0";"0";"1191";"10";"1";"9";"0";"1181";"310";"700";"171"
"b85f-fa29-1d00-a725-db1e-eead-68f3-0d68";"040301";"9";"14";"wieś";"stały";"Świetlica Wiejska, Zielonka ul. Jaworowa 2, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"1341";"1521";"254";"1087";"0";"8";"0";"0";"0";"0";"0";"0";"0";"1087";"0";"0";"1087";"13";"8";"5";"0";"1074";"262";"662";"150"
"5a98-84c6-2c2f-aac6-85d3-0ee7-5730-4e6c";"040301";"9";"15";"wieś";"stały";"Szkoła Podstawowa, Przyłęki ul. Zabytkowa 5, 86-005 Białe Błota";"gm. Białe Błota";"bydgoski";"kujawsko-pomorskie";"880";"990";"201";"679";"0";"3";"0";"0";"0";"0";"0";"0";"0";"679";"0";"0";"679";"7";"0";"7";"0";"672";"176";"404";"92"
"9e01-3f0d-e4b6-a4e7-91d6-bef0-fabf-59f2";"040302";"9";"1";"wieś";"stały";"Świetlica w Boluminie, Bolumin ul. Parkowa 2, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"290";"322";"132";"158";"0";"0";"0";"0";"0";"0";"0";"0";"0";"158";"0";"0";"158";"6";"3";"3";"0";"152";"85";"45";"22"
"02ad-d62f-0189-6c94-d1b4-694e-1dda-5dbf";"040302";"9";"2";"wieś";"stały";"Świetlica w Czemlewie, Czemlewo 4, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"472";"529";"213";"259";"1";"3";"0";"0";"0";"0";"0";"0";"0";"259";"0";"0";"259";"2";"0";"2";"0";"257";"126";"97";"34"
"99d3-475d-7949-26d7-29dc-9f0a-1a5b-4246";"040302";"9";"3";"wieś";"stały";"Świetlica w Gzinie, Gzin ul. Długa 26, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"380";"425";"130";"250";"0";"0";"0";"0";"0";"0";"0";"0";"0";"250";"0";"0";"250";"2";"2";"0";"0";"248";"89";"128";"31"
"9f1b-b138-e0ad-6f00-4b00-9d2f-c156-34ca";"040302";"9";"4";"wieś";"stały";"Zespół Szkół w Dąbrowie Chełmińskiej oddział zamiejscowy w Wałdowie Królewskim, Wałdowo Królewskie Długa 32A, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"420";"464";"147";"273";"0";"2";"0";"0";"0";"0";"0";"0";"0";"273";"0";"0";"273";"9";"2";"7";"0";"264";"79";"148";"37"
"a079-b2fc-5d17-0aee-6006-77a5-87db-5011";"040302";"9";"5";"wieś";"stały";"Zespół Szkół w Ostromecku, Ostromecko ul. Szkolna 1, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"671";"732";"301";"370";"0";"3";"0";"0";"0";"0";"0";"0";"0";"370";"0";"0";"370";"7";"1";"6";"0";"363";"141";"174";"48"
"1db0-86ac-8d93-a68c-a3e1-09e3-0887-0ac0";"040302";"9";"6";"wieś";"stały";"Zespół Szkół w Ostromecku, Ostromecko ul. Szkolna 1, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"720";"793";"212";"508";"0";"3";"0";"0";"0";"0";"0";"0";"0";"508";"0";"0";"508";"3";"2";"1";"0";"505";"186";"247";"72"
"f102-7b32-123e-d61f-f572-c379-d2c1-f526";"040302";"9";"7";"wieś";"stały";"Zespół Szkół w Czarżu, Czarże ul. Chełmińska 47, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"600";"666";"268";"332";"0";"0";"0";"0";"0";"0";"0";"0";"0";"332";"0";"0";"332";"6";"0";"6";"0";"326";"142";"130";"54"
"9403-1898-088b-e68a-37c6-e954-fe19-6a7b";"040302";"9";"8";"wieś";"stały";"Zespół Szkół w Czarżu, Czarże Chełmińska 47, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"480";"533";"226";"254";"0";"2";"0";"0";"0";"0";"0";"0";"0";"254";"0";"0";"254";"6";"1";"5";"0";"248";"101";"109";"38"
"36a5-1241-5c1f-c4e1-b66c-bc82-f7e2-1b7f";"040302";"9";"9";"wieś";"stały";"Zespół Szkół w Dąbrowie Chełmińskiej, ul. Sportowa 1, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"810";"902";"322";"488";"0";"1";"0";"0";"0";"0";"0";"0";"0";"488";"0";"0";"488";"7";"1";"6";"0";"481";"216";"154";"111"
"bfe4-0cad-8f02-439a-a676-74a0-97e4-0c75";"040302";"9";"10";"wieś";"stały";"Zespół Szkół w Dąbrowie Chełmińskiej, ul. Sportowa 1, 86-070 Dąbrowa Chełmińska";"gm. Dąbrowa Chełmińska";"bydgoski";"kujawsko-pomorskie";"909";"1001";"346";"563";"0";"2";"0";"0";"0";"0";"0";"0";"0";"563";"0";"0";"563";"15";"2";"13";"0";"548";"178";"234";"136"
"19fe-b359-5a6f-3026-69b2-18f8-138f-42fc";"040303";"9";"1";"wieś";"stały";"SZKOŁA PODSTAWOWA W DOBRCZU, Dobrcz ul. DŁUGA 33, 86-022 DOBRCZ";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"1371";"1521";"398";"973";"3";"7";"0";"0";"0";"0";"0";"0";"0";"973";"0";"0";"973";"19";"7";"12";"0";"954";"275";"538";"141"
"09ac-94fa-ff63-d3f0-11f4-34b9-5515-7fef";"040303";"9";"2";"wieś";"stały";"SZKOŁA PODSTAWOWA W KOTOMIERZU, Kotomierz ul. KORONOWSKA 2, 86-022 DOBRCZ";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"1180";"1299";"481";"699";"0";"0";"0";"0";"0";"0";"0";"0";"0";"699";"0";"0";"699";"16";"2";"14";"0";"683";"337";"249";"97"
"039a-da2d-d2df-c751-924d-cbdc-a1de-88dd";"040303";"9";"3";"wieś";"stały";"SZKOŁA PODSTAWOWA W WUDZYNIE, Wudzyn ul. ZAMKOWA 12, 86-022 DOBRCZ";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"670";"745";"204";"466";"2";"3";"0";"0";"0";"0";"0";"0";"0";"466";"0";"0";"466";"12";"1";"11";"0";"454";"184";"198";"72"
"280a-4a98-b49e-50c0-aa10-2d71-72d4-55a1";"040303";"9";"4";"wieś";"stały";"SZKOŁA PODSTAWOWA W KOZIELCU, Kozielec 24, 86-022 DOBRCZ";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"1000";"1099";"322";"678";"0";"3";"0";"0";"0";"0";"0";"0";"0";"678";"0";"0";"678";"16";"3";"13";"0";"662";"267";"291";"104"
"82bf-404a-5abe-03bd-a10a-8841-3566-c234";"040303";"9";"5";"wieś";"stały";"ZESPÓŁ SZKÓŁ W BORÓWNIE, Borówno ul. SZKOLNA 13, 86-022 DOBRCZ";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"610";"695";"108";"502";"0";"1";"0";"0";"0";"0";"0";"0";"0";"502";"0";"0";"502";"7";"1";"6";"0";"495";"164";"273";"58"
"de08-ff82-333c-9617-574c-3e8f-e0c2-d913";"040303";"9";"6";"wieś";"stały";"SZKOŁA PODSTAWOWA W STRZELCACH GÓRNYCH, Strzelce Górne ul. SZKOLNA 6, 86-022 DOBRCZ";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"700";"775";"213";"487";"0";"2";"0";"0";"0";"0";"0";"0";"0";"487";"0";"0";"487";"11";"3";"8";"0";"476";"149";"270";"57"
"8a3e-215a-bd82-7ead-52d6-6490-e432-9df6";"040303";"9";"7";"wieś";"stały";"ŚWIETLICA WIEJSKA W KUSOWIE, Kusowo ul. Gdańska 26, 86-022 Dobrcz";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"530";"590";"227";"303";"1";"1";"0";"0";"0";"0";"0";"0";"0";"303";"0";"0";"303";"4";"0";"4";"0";"299";"90";"169";"40"
"12ed-169f-1335-826c-2702-10df-61f3-5b3a";"040303";"9";"8";"wieś";"stały";"SZKOŁA PODSTAWOWA W DOBRCZU, ul. Długa 33, 86-022 Dobrcz";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"440";"479";"209";"231";"0";"0";"0";"0";"0";"0";"0";"0";"0";"231";"0";"0";"231";"5";"1";"4";"0";"226";"104";"94";"28"
"f9a6-1b4d-9a47-12ef-45cd-4d07-8d9b-df55";"040303";"9";"9";"wieś";"stały";"ŚWIETLICA WIEJSKA W WUDZYNKU, Wudzynek ul. Główna 16, 86-022 Dobrcz";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"500";"551";"178";"322";"0";"3";"0";"0";"0";"0";"0";"0";"0";"322";"0";"0";"322";"10";"1";"9";"0";"312";"148";"119";"45"
"3ca0-d39a-82a4-39b1-29c4-1753-53cf-793f";"040303";"9";"10";"wieś";"stały";"ŚWIETLICA WIEJSKA W STRONNIE, Stronno ul. Szkolna 30, 86-022 Dobrcz";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"620";"684";"233";"387";"0";"1";"0";"0";"0";"0";"0";"0";"0";"387";"0";"0";"387";"4";"0";"4";"0";"383";"136";"191";"56"
"ffb9-8534-2529-39bc-b466-f749-8741-bc93";"040303";"9";"11";"wieś";"stały";"ŚWIETLICA WIEJSKA W NEKLI, Nekla ul. Tęczowa 20b, 86-022 Dobrcz";"gm. Dobrcz";"bydgoski";"kujawsko-pomorskie";"390";"448";"102";"288";"0";"1";"0";"0";"0";"0";"0";"0";"0";"288";"0";"0";"288";"12";"2";"10";"0";"276";"107";"118";"51"
"a735-2597-6010-0885-5f5c-abc4-325f-d8f7";"040304";"9";"1";"miasto";"stały";"Centrum Kultury Synagoga, ul. Sienkiewicza 2, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"929";"1006";"511";"418";"0";"3";"0";"0";"0";"0";"0";"0";"0";"418";"0";"0";"418";"5";"0";"5";"0";"413";"177";"158";"78"
"f53d-320b-1b7e-77c5-79b6-8203-aa04-4aab";"040304";"9";"2";"miasto";"stały";"Zespół Szkół, ul. Jana Sobieskiego 16, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"959";"1010";"524";"435";"0";"3";"0";"0";"0";"0";"0";"0";"0";"435";"0";"0";"435";"10";"2";"8";"0";"425";"137";"218";"70"
"ac0e-7443-151a-4298-a21f-16c6-cd71-9b49";"040304";"9";"3";"miasto";"stały";"Szkoła Podstawowa Nr 2 im. Jana Pawła II, ul. Dworcowa 48, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"842";"935";"360";"482";"2";"7";"0";"0";"0";"0";"0";"0";"0";"482";"0";"0";"482";"7";"0";"7";"0";"475";"202";"222";"51"
"daf4-9854-7796-69f0-2298-2a1d-d991-2e6d";"040304";"9";"4";"miasto";"stały";"Szkoła Podstawowa Nr 1 im. Komisji Edukacji Narodowej, ul. Pomianowskiego 16, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"762";"839";"202";"560";"0";"5";"0";"0";"0";"0";"0";"0";"0";"560";"0";"0";"560";"10";"2";"8";"0";"550";"143";"326";"81"
"418c-2444-0764-817f-5914-dbd1-7de8-5740";"040304";"9";"5";"miasto";"stały";"Szkoła Podstawowa Nr 1 im. Komisji Edukacji Narodowej, ul. Pomianowskiego 16, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"850";"927";"317";"533";"0";"3";"0";"0";"0";"0";"0";"0";"0";"533";"0";"0";"533";"9";"1";"8";"0";"524";"172";"295";"57"
"bd4a-f38a-70db-fbda-4ba2-7234-f5da-6379";"040304";"9";"6";"miasto";"stały";"Urząd Miejski, ul. Pomianowskiego 1, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"1166";"1265";"388";"778";"1";"3";"0";"0";"0";"0";"0";"0";"0";"776";"0";"0";"776";"17";"1";"16";"0";"759";"282";"402";"75"
"8fee-4249-013d-9715-b82a-2624-75f4-7b9b";"040304";"9";"7";"miasto";"stały";"Szkoła Podstawowa Nr 2 im. Jana Pawła II, ul. Dworcowa 48, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"870";"986";"194";"676";"1";"6";"0";"0";"0";"0";"0";"0";"0";"676";"0";"0";"676";"8";"6";"2";"0";"668";"178";"414";"76"
"a671-adc4-a97d-d4c4-5faa-5491-a263-7f96";"040304";"9";"8";"miasto";"stały";"Miejsko-Gminny Ośrodek Sportu i Rekreacji, ul. Wąskotorowa 4, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"1209";"1316";"429";"780";"1";"6";"0";"0";"0";"0";"0";"0";"0";"779";"0";"0";"779";"22";"2";"20";"0";"757";"248";"386";"123"
"2e49-a544-8582-6372-80b9-c51b-374d-4db6";"040304";"9";"9";"wieś";"stały";"Szkoła Podstawowa im. Obrońców Westerplatte, ul. Tucholska 8, 86-013 Mąkowarsko";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"1060";"1175";"508";"552";"0";"1";"0";"0";"0";"0";"0";"0";"0";"552";"0";"0";"552";"18";"15";"3";"0";"534";"263";"206";"65"
"1b68-e95a-6ef0-ea7b-8add-72c4-ce6c-1f63";"040304";"9";"10";"wieś";"stały";"Świetlica wiejska, Nowy Jasiniec 29, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"550";"605";"247";"303";"0";"0";"0";"0";"0";"0";"0";"0";"0";"303";"0";"0";"303";"4";"0";"4";"0";"299";"140";"119";"40"
"06e6-cee7-451e-7736-afb3-8efb-56ef-aed1";"040304";"9";"11";"wieś";"stały";"Zespół Szkół im. Leona Wyczółkowskiego, ul. Szkolna 7, 86-011 Wtelno";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"1106";"1220";"382";"724";"0";"7";"0";"0";"0";"0";"0";"0";"0";"724";"0";"0";"724";"9";"2";"7";"0";"715";"270";"341";"104"
"260b-916b-bcc6-325b-df34-bbde-5c26-2b46";"040304";"9";"12";"wieś";"stały";"Szkoła Podstawowa, Buszkowo 53, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"730";"834";"299";"431";"0";"2";"0";"0";"0";"0";"0";"0";"0";"431";"0";"0";"431";"14";"2";"12";"0";"417";"173";"192";"52"
"edd2-381c-64ef-09a9-3b2e-5bf5-c590-fe82";"040304";"9";"13";"wieś";"stały";"Szkoła Podstawowa, Witoldowo 33, 86-011 Wtelno";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"544";"588";"247";"297";"0";"0";"0";"0";"0";"0";"0";"0";"0";"297";"0";"0";"297";"5";"2";"3";"0";"292";"121";"109";"62"
"76d0-acfc-c326-7bbd-f9ad-b9ea-30dd-d9cf";"040304";"9";"14";"wieś";"stały";"Szkoła Podstawowa im. kpt. ż. w. Tadeusza Ziółkowskiego, Wierzchucin Królewski 35, 86-017 Wierzchucin Królewski";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"1080";"1189";"487";"593";"0";"4";"1";"1";"1";"0";"0";"0";"0";"593";"0";"0";"593";"24";"5";"19";"0";"569";"354";"148";"67"
"e2ba-2687-eef7-42ba-6978-85ec-fd62-9b46";"040304";"9";"15";"wieś";"stały";"Świetlica wiejska, Stary Dwór 21, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"870";"945";"391";"479";"1";"2";"0";"0";"0";"0";"0";"0";"0";"479";"0";"0";"479";"9";"1";"8";"0";"470";"178";"215";"77"
"cca3-504c-18f2-07ed-02d9-9920-2b26-e3a3";"040304";"9";"16";"wieś";"stały";"Świetlica wiejska, Salno 51, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"530";"595";"208";"322";"0";"4";"0";"0";"0";"0";"0";"0";"0";"322";"0";"0";"322";"6";"3";"3";"0";"316";"161";"113";"42"
"cabc-a2af-3c42-3953-c1a2-da4d-5eb0-5020";"040304";"9";"17";"wieś";"stały";"Świetlica wiejska, Lucim 111, 86-013 Mąkowarsko";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"370";"413";"193";"177";"0";"0";"0";"0";"0";"0";"0";"0";"0";"177";"0";"0";"177";"10";"1";"9";"0";"167";"85";"59";"23"
"8d9e-e80f-adb0-7ebe-94b1-547c-365c-966f";"040304";"9";"18";"wieś";"stały";"Świetlica wiejska, Wiskitno 78, 86-017 Wierzchucin Królewski";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"420";"462";"196";"224";"0";"0";"0";"0";"0";"0";"0";"0";"0";"224";"0";"0";"224";"9";"0";"9";"0";"215";"115";"83";"17"
"c358-3a5f-ce4f-22b9-1ced-e609-1fd2-d033";"040304";"9";"19";"wieś";"stały";"Świetlica wiejska, Tryszczyn ul. Bydgoska 12, 86-011 Wtelno";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"880";"959";"192";"688";"0";"3";"0";"0";"0";"0";"0";"0";"0";"688";"0";"0";"688";"9";"2";"7";"0";"679";"246";"346";"87"
"1481-c17b-8f47-6ab5-fe75-6bdb-8639-bb5d";"040304";"9";"20";"wieś";"stały";"Szkoła Podstawowa, Sitowiec 16, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"440";"487";"188";"252";"0";"1";"0";"0";"0";"0";"0";"0";"0";"252";"0";"0";"252";"8";"2";"6";"0";"244";"135";"80";"29"
"3379-2cbe-7dab-39e9-f101-f273-70a0-6d6a";"040304";"9";"21";"wieś";"stały";"Świetlica wiejska, Samociążek ul. Olimpijska 26, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"367";"422";"81";"286";"0";"6";"0";"0";"0";"0";"0";"0";"0";"286";"0";"0";"286";"2";"2";"0";"0";"284";"105";"141";"38"
"6980-b2da-ba57-b736-e2d9-529f-d3a7-f26b";"040304";"9";"22";"miasto";"dom pomocy społecznej";"Dom Pomocy Społecznej, ul. I. Paderewskiego 35, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"96";"33";"77";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"0";"19";"1";"1";"0";"0";"18";"6";"5";"7"
"316b-33ab-02ba-6c6b-1989-c548-8919-7ed7";"040304";"9";"23";"miasto";"zakład karny";"Zakład Karny, ul. Bydgoska 27, 86-010 Koronowo";"gm. Koronowo";"bydgoski";"kujawsko-pomorskie";"633";"597";"367";"266";"0";"0";"0";"0";"0";"0";"0";"0";"0";"266";"0";"0";"266";"8";"1";"7";"0";"258";"49";"171";"38"
"394f-78e1-a148-42a6-64bf-a8e7-d81a-ba12";"040305";"9";"1";"wieś";"stały";"Gminny Ośrodek Pomocy Społecznej, ul. Ogrodowa 2A, 86-060 Nowa Wieś Wielka";"gm. Nowa Wieś Wielka";"bydgoski";"kujawsko-pomorskie";"1450";"1592";"538";"912";"1";"4";"0";"0";"0";"0";"0";"0";"0";"912";"0";"0";"912";"16";"6";"10";"0";"896";"338";"413";"145"
"ec36-ee22-5778-b6c4-6f9b-64e3-6017-178b";"040305";"9";"2";"wieś";"stały";"Szkoła Podstawowa, ul. Powstańców Wielkopolskich 31A, 86-061 Brzoza";"gm. Nowa Wieś Wielka";"bydgoski";"kujawsko-pomorskie";"1478";"1635";"489";"989";"0";"7";"0";"0";"0";"0";"0";"0";"0";"989";"0";"0";"989";"14";"3";"11";"0";"975";"357";"482";"136"
"f03e-3498-6da2-6eae-6dec-cc23-b82e-9666";"040305";"9";"3";"wieś";"stały";"Szkoła Podstawowa, ul. Ogrodowa 1, 86-060 Nowa Wieś Wielka";"gm. Nowa Wieś Wielka";"bydgoski";"kujawsko-pomorskie";"1220";"1343";"467";"753";"2";"3";"0";"0";"0";"0";"0";"0";"0";"753";"0";"0";"753";"22";"1";"21";"0";"731";"236";"364";"131"
"96bc-4ce2-dd34-5759-54a3-b7d0-d8c1-990d";"040305";"9";"4";"wieś";"stały";"Szkoła Podstawowa, ul. Powstańców Wielkopolskich 31A, 86-061 Brzoza";"gm. Nowa Wieś Wielka";"bydgoski";"kujawsko-pomorskie";"1300";"1419";"342";"958";"1";"10";"0";"0";"0";"0";"0";"0";"0";"956";"0";"0";"956";"11";"1";"10";"0";"945";"249";"578";"118"
"923c-8db0-11e3-3c55-a63f-e3ca-d719-107d";"040305";"9";"5";"wieś";"stały";"Świetlica Wiejska, Nowe Smolno 10, 86-061 Brzoza";"gm. Nowa Wieś Wielka";"bydgoski";"kujawsko-pomorskie";"490";"548";"152";"338";"0";"2";"0";"0";"0";"0";"0";"0";"0";"338";"0";"0";"338";"3";"3";"0";"0";"335";"96";"196";"43"
