"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Jarosław Wojciech OBREMSKI";"Dariusz Paweł STASIAK";"Bogdan Andrzej ZDROJEWSKI"
"7c77-fb54-a1be-8e6c-f448-1f5b-6c90-6832";"022201";"6";"7";"wieś";"stały";"Świetlica w Jodłowicach, Jodłowice 12, 56-120 Brzeg Dolny";"gm. Brzeg Dolny";"wołowski";"dolnośląskie";"500";"518";"212";"288";"1";"1";"0";"0";"0";"0";"0";"0";"0";"288";"0";"0";"288";"5";"0";"5";"0";"283";"131";"33";"119"
"993a-6036-eef9-d660-fc14-8841-b323-37e0";"022201";"6";"8";"wieś";"stały";"Szkoła Podstawowa w Pogalewie Wielkim, Pogalewo Wielkie 12H, 56-120 Brzeg Dolny";"gm. Brzeg Dolny";"wołowski";"dolnośląskie";"1003";"1129";"528";"475";"0";"1";"0";"0";"0";"0";"0";"0";"0";"475";"0";"0";"475";"3";"2";"1";"0";"472";"261";"50";"161"
"c4fa-2ec6-36a2-b064-b96d-4cce-b225-04a8";"022201";"6";"9";"wieś";"stały";"Świetlica w Radeczu, Radecz 37, 56-120 Brzeg Dolny";"gm. Brzeg Dolny";"wołowski";"dolnośląskie";"600";"631";"257";"343";"0";"0";"0";"0";"0";"0";"0";"0";"0";"343";"0";"0";"343";"7";"4";"3";"0";"336";"130";"45";"161"
"39b6-6bd1-36d8-bb29-fcb4-669b-043f-56aa";"022201";"6";"10";"miasto";"stały";"Przedszkole Samorządowe Nr 3, ul. Przedszkolna 1, 56-120 Brzeg Dolny";"gm. Brzeg Dolny";"wołowski";"dolnośląskie";"1503";"1698";"438";"1065";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1065";"0";"0";"1065";"23";"4";"19";"0";"1042";"389";"113";"540"
"ebbe-9641-2e75-d499-2688-d814-5a44-7320";"022201";"6";"11";"miasto";"stały";"Przedszkole Samorządowe Nr 1, ul. Zwycięstwa 3, 56-120 Brzeg Dolny";"gm. Brzeg Dolny";"wołowski";"dolnośląskie";"601";"694";"160";"441";"2";"7";"0";"0";"0";"0";"0";"0";"0";"440";"0";"0";"440";"4";"1";"3";"0";"436";"131";"63";"242"
"b5c1-9038-384d-21d6-be76-c591-bf55-11b7";"022202";"6";"1";"wieś";"stały";"Gminny Ośrodek Kultury, ul. Marszałka Piłsudskiego 42, 56-160 Wińsko";"gm. Wińsko";"wołowski";"dolnośląskie";"1798";"1945";"699";"1099";"3";"5";"0";"0";"0";"0";"0";"0";"0";"1096";"0";"0";"1096";"31";"12";"19";"0";"1065";"611";"100";"354"
"f761-fc7e-5c05-917f-df4d-c576-b77c-9678";"022202";"6";"2";"wieś";"stały";"Zespół Szkół Publicznych, ul. Nowa 2, 56-160 Wińsko";"gm. Wińsko";"wołowski";"dolnośląskie";"1600";"1769";"806";"794";"2";"0";"0";"0";"0";"0";"0";"0";"0";"794";"0";"0";"794";"6";"1";"5";"0";"788";"510";"91";"187"
"6b35-c194-b692-5264-2107-c8dd-d61a-c90f";"022202";"6";"3";"wieś";"stały";"Szkoła Podstawowa im. Jana Adama de Garnier, Głębowice 10, 56-160 Wińsko";"gm. Wińsko";"wołowski";"dolnośląskie";"699";"803";"320";"379";"0";"0";"0";"0";"0";"0";"0";"0";"0";"379";"0";"0";"379";"10";"0";"10";"0";"369";"222";"46";"101"
"4843-090e-4512-44dc-22b6-d13e-06b2-6d5a";"022202";"6";"4";"wieś";"stały";"Szkoła Podstawowa im. Świętego Mikołaja z Miry, Krzelów 125, 56-160 Wińsko";"gm. Wińsko";"wołowski";"dolnośląskie";"800";"881";"342";"458";"0";"5";"0";"0";"0";"0";"0";"0";"0";"458";"0";"0";"458";"9";"1";"8";"0";"449";"290";"62";"97"
"7f33-8f55-c843-e724-ae94-ec3b-4423-0bce";"022202";"6";"5";"wieś";"stały";"Szkoła Podstawowa im. Jana Markiewicza, Orzeszków 9, 56-160 Wińsko";"gm. Wińsko";"wołowski";"dolnośląskie";"600";"665";"268";"332";"1";"0";"0";"0";"0";"0";"0";"0";"0";"332";"0";"0";"332";"7";"0";"7";"0";"325";"187";"51";"87"
"bd2a-776f-3f6e-2ea2-9d51-55dd-31a2-7eaf";"022202";"6";"6";"wieś";"stały";"Świetlica wiejska w Przyborowie, Przyborów 16, 56-160 Wińsko";"gm. Wińsko";"wołowski";"dolnośląskie";"598";"689";"192";"406";"2";"4";"0";"0";"0";"0";"0";"0";"0";"406";"0";"0";"406";"1";"0";"1";"0";"405";"291";"38";"76"
"73ed-06fb-11ba-81ae-fe18-0055-56cd-407b";"022203";"6";"1";"miasto i wieś";"stały";"Szkoła Podstawowa Nr 1 w Wołowie, ul. Trzebnicka 14, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"2100";"2290";"758";"1342";"0";"12";"0";"0";"0";"0";"0";"0";"0";"1342";"0";"0";"1342";"36";"2";"34";"0";"1306";"517";"163";"626"
"46fe-011b-ce86-5428-1798-1174-e744-78ef";"022203";"6";"2";"miasto";"stały";"Urząd Miejski w Wołowie, Rynek 34, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"1199";"1335";"460";"739";"0";"6";"0";"0";"0";"0";"0";"0";"0";"739";"0";"0";"739";"18";"0";"18";"0";"721";"336";"82";"303"
"f999-a6a4-d6a2-1281-ac26-5df9-a0c6-c67f";"022203";"6";"3";"miasto";"stały";"Wołowski Ośrodek Kultury, ul. Generała Władysława Sikorskiego 6, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"2100";"2269";"728";"1372";"3";"10";"0";"0";"0";"0";"0";"0";"0";"1370";"0";"0";"1370";"19";"4";"15";"0";"1351";"556";"157";"638"
"0f36-6634-3788-4727-8fa8-3051-683c-4f9a";"022203";"6";"4";"miasto";"stały";"Szkoła Podstawowa Nr 2 w Wołowie, ul. Komuny Paryskiej 18, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"1500";"1666";"514";"986";"0";"7";"0";"0";"0";"0";"0";"0";"0";"986";"0";"0";"986";"18";"6";"12";"0";"968";"365";"121";"482"
"731e-cdcf-e90a-8989-57ab-baee-5b83-4202";"022203";"6";"5";"miasto";"stały";"Centrum Kształcenia Zawodowego I Ustawicznego w Wołowie, ul. Tadeusza Kościuszki 27, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"1401";"1488";"481";"920";"2";"4";"0";"0";"0";"0";"0";"0";"0";"920";"0";"0";"920";"15";"8";"7";"0";"905";"332";"122";"451"
"3865-60b8-4f77-7f0e-ac5e-fe1f-ace9-1030";"022203";"6";"6";"miasto";"stały";"Ośrodek Sportu i Rekreacji w Wołowie, ul. Panieńska 4, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"1299";"1376";"564";"735";"4";"3";"0";"0";"0";"0";"0";"0";"0";"735";"0";"0";"735";"12";"2";"10";"0";"723";"305";"68";"350"
"0832-3177-227d-c31c-2f05-3da7-5c26-ffba";"022203";"6";"7";"wieś";"stały";"Szkoła Podstawowa w Krzydlinie Wielkiej, Krzydlina Wielka 27A, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"700";"787";"277";"423";"0";"0";"0";"0";"0";"0";"0";"0";"0";"423";"0";"0";"423";"8";"0";"8";"0";"415";"211";"55";"149"
"73c9-019f-9d6f-87ea-aa50-f4c8-749f-765b";"022203";"6";"8";"wieś";"stały";"Zespół Szkół Publicznych w Lubiążu, Lubiąż ul. Wojska Polskiego 3A, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"1900";"2059";"839";"1061";"0";"8";"0";"0";"0";"0";"0";"0";"0";"1061";"0";"0";"1061";"11";"3";"8";"0";"1050";"474";"112";"464"
"0956-59bf-06c6-e030-b169-0db0-c99a-5a50";"022203";"6";"9";"wieś";"stały";"Świetlica Wiejska w Mojęcicach, Mojęcice ul. Szkolna 1A, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"1000";"1054";"515";"485";"0";"3";"0";"0";"0";"0";"0";"0";"0";"485";"0";"0";"485";"8";"0";"8";"0";"477";"232";"65";"180"
"1b06-a777-c4b0-d4fa-5fd3-6a77-c28d-8614";"022203";"6";"10";"wieś";"stały";"Świetlica Wiejska w Gródku, Gródek 25A, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"600";"642";"272";"328";"0";"1";"0";"0";"0";"0";"0";"0";"0";"328";"0";"0";"328";"7";"4";"3";"0";"321";"201";"33";"87"
"3cb4-2a67-099a-fb1c-5c3d-3240-1dc1-74c4";"022203";"6";"11";"wieś";"stały";"Szkoła Podstawowa w Warzęgowie, Warzęgowo 15, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"899";"1008";"363";"536";"0";"0";"0";"0";"0";"0";"0";"0";"0";"536";"0";"0";"536";"11";"2";"9";"0";"525";"362";"46";"117"
"c4f2-ef8d-134d-1e16-c401-7d34-052a-f661";"022203";"6";"12";"wieś";"stały";"Szkoła Podstawowa w Starym Wołowie, Stary Wołów 56, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"900";"942";"438";"462";"0";"0";"0";"0";"0";"0";"0";"0";"0";"462";"0";"0";"462";"9";"1";"8";"0";"453";"267";"54";"132"
"e37a-26ae-ce67-c692-d085-3fc3-f876-be69";"022203";"6";"13";"wieś";"stały";"Świetlica Wiejska w Dębnie, Dębno 1, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"500";"562";"201";"299";"1";"1";"0";"0";"0";"0";"0";"0";"0";"299";"0";"0";"299";"5";"1";"4";"0";"294";"167";"32";"95"
"1d3f-55f8-eb7d-df69-6489-3001-e1fb-cac4";"022203";"6";"14";"miasto";"zakład karny";"Zakład Karny w Wołowie, ul. Więzienna 6, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"964";"980";"450";"514";"0";"0";"0";"0";"0";"0";"0";"0";"0";"514";"0";"0";"514";"22";"1";"21";"0";"492";"135";"99";"258"
"177f-10a1-260d-11f5-9e25-ce14-909b-8d0a";"022203";"6";"15";"miasto";"zakład leczniczy";"Powiatowe Centrum Medyczne w Wołowie Sp. z o. o., ul. Inwalidów Wojennych 26, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"90";"89";"59";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"0";"0";"31";"0";"0";"0";"0";"31";"22";"4";"5"
"2d88-1fe1-8251-67ad-3fbd-cc10-5dcb-695c";"022203";"6";"16";"wieś";"zakład leczniczy";"Wojewódzki Szpital dla Nerwowo i Psychicznie Chorych w Lubiążu, Lubiąż ul. Adama Mickiewicza 1, 56-100 Wołów";"gm. Wołów";"wołowski";"dolnośląskie";"300";"249";"213";"87";"0";"0";"0";"0";"0";"0";"0";"0";"0";"87";"0";"0";"87";"1";"1";"0";"0";"86";"62";"8";"16"
"3983-2112-dec3-79e6-32c9-d628-27f5-781c";"022301";"6";"1";"wieś";"stały";"Świetlica Zespołu Szkolno-Przedszkolnego w Czernicy, ul. Św. Brata A. A Chmielowskiego 5, 55-003 Czernica";"gm. Czernica";"wrocławski";"dolnośląskie";"2098";"2427";"333";"1764";"2";"14";"0";"0";"0";"0";"0";"0";"0";"1765";"0";"0";"1765";"21";"4";"17";"0";"1744";"615";"190";"939"
"319d-49d4-ab9e-10d0-2839-c42b-97fa-7f4c";"022301";"6";"2";"wieś";"stały";"Szkoła Podstawowa im. Bolesława Krzywoustego w Kamieńcu Wrocławskim, ul. Kolejowa 8, 55-002 Kamieniec Wrocławski";"gm. Czernica";"wrocławski";"dolnośląskie";"2000";"2256";"376";"1624";"1";"12";"0";"0";"0";"0";"0";"0";"0";"1623";"0";"0";"1623";"18";"6";"12";"0";"1605";"522";"139";"944"
"b01b-090b-3009-01af-472d-28fb-3fb1-4bb9";"022301";"6";"3";"wieś";"stały";"Świetlica wiejska Nadolice Wielkie, Nadolice Wielkie ul. Wrocławska 56, 55-003 Czernica";"gm. Czernica";"wrocławski";"dolnośląskie";"1900";"2071";"321";"1576";"1";"9";"1";"1";"0";"0";"0";"0";"1";"1579";"1";"0";"1579";"30";"12";"18";"0";"1549";"481";"194";"874"
"367c-9351-8d39-71a9-6dc5-8a79-1ede-d342";"022301";"6";"4";"wieś";"stały";"Szkoła Podstawowa im. Piastów Śląskich w Chrząstawie Wielkiej, Chrząstawa Wielka ul. Wrocławska 19, 55-003 Czernica";"gm. Czernica";"wrocławski";"dolnośląskie";"1701";"1947";"349";"1352";"0";"16";"0";"0";"0";"0";"0";"0";"0";"1352";"0";"0";"1352";"14";"2";"12";"0";"1338";"539";"131";"668"
"09ff-9b30-f539-8088-9f3a-f825-a913-3d8c";"022301";"6";"5";"wieś";"stały";"Szkoła Podstawowa im. Janusza Korczaka w Ratowicach, Ratowice ul. Wrocławska 36, 55-003 Czernica";"gm. Czernica";"wrocławski";"dolnośląskie";"700";"802";"132";"568";"1";"1";"0";"0";"0";"0";"0";"0";"0";"568";"0";"0";"568";"7";"0";"7";"0";"561";"279";"64";"218"
"a1e2-a97d-469a-231f-473b-ff86-eb10-837e";"022301";"6";"6";"wieś";"stały";"Świetlica wiejska Gajków, Gajków ul. Przedszkolna 3, 55-002 Kamieniec Wrocławski";"gm. Czernica";"wrocławski";"dolnośląskie";"1000";"1006";"240";"760";"0";"7";"0";"0";"0";"0";"0";"0";"0";"760";"0";"0";"760";"8";"4";"4";"0";"752";"219";"81";"452"
"2838-6dd7-ab27-142a-7126-4f36-4689-ba09";"022301";"6";"7";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Dobrzykowicach, Dobrzykowice ul. Sukcesu 2, 55-002 Kamieniec Wrocławski";"gm. Czernica";"wrocławski";"dolnośląskie";"1498";"1587";"257";"1241";"0";"19";"0";"0";"0";"0";"0";"0";"0";"1241";"0";"1";"1240";"16";"8";"8";"0";"1224";"266";"178";"780"
"8f74-f817-596e-cdec-f873-cd11-70b5-ab5d";"022302";"6";"1";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Długołęce, Długołęka ul. Szkolna 40, 55-095 Mirków";"gm. Długołęka";"wrocławski";"dolnośląskie";"2500";"2807";"359";"2141";"2";"21";"0";"0";"0";"0";"0";"0";"0";"2141";"0";"0";"2141";"32";"8";"24";"0";"2109";"794";"195";"1120"
"caf3-f01b-77d7-1686-bb84-a665-3e8b-dedb";"022302";"6";"2";"wieś";"stały";"Szkoła Podstawowa w Borowej, Borowa ul. Parkowa 2/4, 55-093 Kiełczów";"gm. Długołęka";"wrocławski";"dolnośląskie";"1100";"1246";"276";"824";"1";"6";"0";"0";"0";"0";"0";"0";"0";"824";"0";"0";"824";"10";"3";"7";"0";"814";"373";"103";"338"
"d2ba-450e-e8b4-b169-a7e8-6f39-4d89-28bc";"022302";"6";"3";"wieś";"stały";"Szkoła Podstawowa w Brzeziej Łące, Brzezia Łąka ul. Szkolna 10, 55-093 Kiełczów";"gm. Długołęka";"wrocławski";"dolnośląskie";"1100";"1233";"284";"816";"0";"2";"0";"0";"0";"0";"0";"0";"0";"812";"0";"0";"812";"8";"1";"7";"0";"804";"301";"108";"395"
"54d3-15c9-e67b-bb58-a1b8-883e-d6ea-8379";"022302";"6";"4";"wieś";"stały";"Szkoła Podstawowa w Kiełczowie, ul. Szkolna 3, 55-093 Kiełczów";"gm. Długołęka";"wrocławski";"dolnośląskie";"2298";"2724";"140";"2156";"1";"28";"0";"0";"0";"0";"0";"0";"0";"2155";"0";"0";"2155";"26";"5";"21";"0";"2129";"487";"315";"1327"
"abdb-c620-520f-6d95-695b-bbca-b176-65f1";"022302";"6";"5";"wieś";"stały";"Świetlica Wiejska w Januszkowicach, Januszkowice ul. Klonowa 1, 55-095 Mirków";"gm. Długołęka";"wrocławski";"dolnośląskie";"999";"1074";"372";"627";"0";"1";"0";"0";"0";"0";"0";"0";"0";"627";"0";"0";"627";"8";"3";"5";"0";"619";"369";"60";"190"
"b270-8253-fb8d-9723-2a20-1f4c-9f8e-0d5e";"022302";"6";"6";"wieś";"stały";"Szkoła Podstawowa w Łozinie, Łozina ul. Milicka 15, 55-095 Mirków";"gm. Długołęka";"wrocławski";"dolnośląskie";"799";"913";"185";"614";"1";"12";"0";"0";"0";"0";"0";"0";"0";"614";"0";"0";"614";"5";"1";"4";"0";"609";"286";"66";"257"
"12a3-97ae-72ac-cdd0-0e79-2246-6d91-0ca6";"022302";"6";"7";"wieś";"stały";"Świetlica Wiejska w Pasikurowicach, Pasikurowice ul. Wrocławska 30, 55-095 Mirków";"gm. Długołęka";"wrocławski";"dolnośląskie";"900";"960";"224";"676";"3";"4";"0";"0";"0";"0";"0";"0";"0";"676";"0";"0";"676";"10";"0";"10";"0";"666";"313";"71";"282"
"b983-d42f-6956-2f82-2a38-0e1d-6774-7ba4";"022302";"6";"8";"wieś";"stały";"Szkoła Podstawowa w Szczodrem, Szczodre ul. Trzebnicka 42, 55-095 Mirków";"gm. Długołęka";"wrocławski";"dolnośląskie";"1599";"1817";"343";"1256";"3";"18";"0";"0";"0";"0";"0";"0";"0";"1256";"0";"0";"1256";"26";"3";"23";"0";"1230";"428";"148";"654"
"01ad-b551-ef59-f22e-7922-03bc-f30e-e6d3";"022302";"6";"9";"wieś";"stały";"Budynek byłej Szkoły Podstawowej, Węgrów 31, 55-095 Mirków";"gm. Długołęka";"wrocławski";"dolnośląskie";"801";"893";"282";"518";"0";"2";"0";"0";"0";"0";"0";"0";"0";"518";"0";"0";"518";"9";"2";"7";"0";"509";"287";"58";"164"
"64a2-f03e-0293-a63a-b031-6896-55be-1547";"022302";"6";"10";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Mirkowie, ul. Słowackiego 17, 55-095 Mirków";"gm. Długołęka";"wrocławski";"dolnośląskie";"1700";"1934";"274";"1426";"1";"8";"0";"0";"0";"0";"0";"0";"0";"1424";"0";"1";"1423";"33";"14";"19";"0";"1390";"436";"185";"769"
"2728-b9df-d82e-9089-040a-68ab-52d8-adf2";"022302";"6";"11";"wieś";"stały";"Szkoła Podstawowa w Siedlcu, Siedlec ul. Wrocławska 22, 55-095 Mirków";"gm. Długołęka";"wrocławski";"dolnośląskie";"1200";"1378";"263";"937";"0";"7";"0";"0";"0";"0";"0";"0";"0";"937";"0";"0";"937";"9";"4";"5";"0";"928";"458";"109";"361"
"4942-857a-b6fd-a46e-fd65-b5f8-5d8e-2c41";"022302";"6";"12";"wieś";"stały";"Szkoła Podstawowa w Wilczycach, Wilczyce ul. Wrocławska 15, 51-361 Wrocław";"gm. Długołęka";"wrocławski";"dolnośląskie";"1800";"2148";"101";"1699";"0";"15";"0";"0";"0";"0";"0";"0";"0";"1699";"0";"0";"1699";"20";"10";"10";"0";"1679";"436";"237";"1006"
"ebea-99df-1c07-d237-1510-fc3b-8941-999b";"022302";"6";"13";"wieś";"stały";"Świetlica Wiejska w Piecowicach, Piecowice ul. Stawowa 20, 55-093 Kiełczów";"gm. Długołęka";"wrocławski";"dolnośląskie";"1100";"1228";"261";"837";"0";"4";"0";"0";"0";"0";"0";"0";"0";"837";"0";"0";"837";"8";"3";"5";"0";"829";"338";"100";"391"
"9ed3-8451-4781-81c1-247f-3568-e525-9050";"022302";"6";"14";"wieś";"stały";"Szkoła Podstawowa w Kiełczowie, ul. Szkolna 3, 55-093 Kiełczów";"gm. Długołęka";"wrocławski";"dolnośląskie";"2500";"2896";"267";"2233";"0";"19";"0";"0";"0";"0";"0";"0";"0";"2231";"0";"0";"2231";"38";"19";"19";"0";"2193";"603";"295";"1295"
"c8b4-544d-2443-bec1-209e-44c7-3c2f-9085";"022302";"6";"15";"wieś";"stały";"Świetlica Wiejska w Bykowie, Byków ul. Ogrodowa 2, 55-095 Mirków";"gm. Długołęka";"wrocławski";"dolnośląskie";"1000";"1057";"310";"690";"0";"0";"1";"1";"0";"0";"0";"0";"1";"691";"1";"0";"691";"16";"9";"7";"0";"675";"286";"87";"302"
"846c-5932-2ab3-5a8a-7e44-c0f6-e41e-363a";"022302";"6";"16";"wieś";"stały";"Świetlica Wiejska w Kątnej, Kątna ul. Sportowa 1, 55-093 Kiełczów";"gm. Długołęka";"wrocławski";"dolnośląskie";"500";"597";"146";"354";"0";"0";"0";"0";"0";"0";"0";"0";"0";"354";"0";"0";"354";"5";"0";"5";"0";"349";"161";"50";"138"
"3128-a164-6f17-8cfd-c342-5fe4-bbaf-b5ba";"022302";"6";"17";"wieś";"stały";"Świetlica Wiejska w Pruszowicach, Pruszowice ul. Parkowa 11, 51-217 Wrocław";"gm. Długołęka";"wrocławski";"dolnośląskie";"400";"451";"79";"321";"1";"0";"0";"0";"0";"0";"0";"0";"0";"321";"0";"0";"321";"3";"1";"2";"0";"318";"89";"37";"192"
"bddf-f899-1cd4-5333-39cc-0af6-3d7c-d42c";"022303";"6";"1";"wieś";"stały";"Świetlica Wiejska w Jordanowie Śląskim, ul. Wrocławska 55, 55-065 Jordanów Śląski";"gm. Jordanów Śląski";"wrocławski";"dolnośląskie";"1799";"1942";"612";"1187";"1";"9";"0";"0";"0";"0";"0";"0";"0";"1187";"0";"0";"1187";"12";"2";"10";"0";"1175";"590";"144";"441"
"ad49-b6aa-bb6a-d423-6980-e29d-ce9e-1c36";"022303";"6";"2";"wieś";"stały";"Świetlica Wiejska w Janówku, Janówek 3a, 55-065 Jordanów Śląski";"gm. Jordanów Śląski";"wrocławski";"dolnośląskie";"500";"588";"168";"332";"0";"3";"0";"0";"0";"0";"0";"0";"0";"332";"0";"1";"331";"3";"1";"2";"0";"328";"210";"40";"78"
"961f-9922-fd45-3412-cca4-52f3-9679-914b";"022304";"6";"1";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Kątach Wr., ul. 1 Maja 59, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1599";"1744";"367";"1231";"1";"13";"0";"0";"0";"0";"0";"0";"0";"1231";"0";"0";"1231";"21";"6";"15";"0";"1210";"488";"149";"573"
"59e4-52ca-46a1-e10b-aa77-9fe9-21b9-4a0b";"022304";"6";"2";"miasto";"stały";"Szkoła Podstawowa nr 2 w Kątach Wrocławskich, ul. Brzozowa 6, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1699";"1855";"406";"1293";"1";"6";"0";"0";"0";"0";"0";"0";"0";"1292";"0";"0";"1292";"20";"20";"0";"0";"1272";"448";"200";"624"
"c3f9-130d-e022-96ce-2375-6d66-e5b4-7efd";"022304";"6";"3";"miasto";"stały";"Gminny Ośrodek Kultury i Sportu w Kątach Wr., ul. Zwycięstwa 23, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1399";"1532";"490";"909";"2";"8";"0";"0";"0";"0";"0";"0";"0";"909";"0";"0";"909";"14";"8";"6";"0";"895";"376";"118";"401"
"a51d-90f7-69b1-c68e-194e-fb4a-2b79-d316";"022304";"6";"4";"miasto";"stały";"Zespół Szkolno-Przedszkolny w Smolcu, Smolec ul. Kościelna 2, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"2040";"2171";"212";"1825";"0";"24";"0";"0";"0";"0";"0";"0";"0";"1826";"0";"3";"1823";"23";"11";"12";"0";"1800";"337";"210";"1253"
"f404-9025-01fd-528c-b6e8-d9d6-6b46-e33e";"022304";"6";"5";"wieś";"stały";"Świetlica Wiejska w Smolcu, Smolec ul. Główna 47, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1400";"1519";"322";"1078";"0";"7";"0";"0";"0";"0";"0";"0";"0";"1078";"0";"0";"1078";"26";"7";"19";"0";"1052";"302";"131";"619"
"d94c-6905-1d6b-54f8-ab2f-b43a-d065-8d9e";"022304";"6";"6";"wieś";"stały";"Świetlica Wiejska w Mokronosie Dolnym, Mokronos Dolny ul. Stawowa 48, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1000";"1168";"232";"768";"0";"8";"0";"0";"0";"0";"0";"0";"0";"768";"0";"0";"768";"11";"2";"9";"0";"757";"185";"76";"496"
"1cf6-a1f8-74f0-2e85-e590-301d-7af4-6e6e";"022304";"6";"7";"wieś";"stały";"Zespół Szkolno-Przedszkolny w Smolcu Szkoła Podstawowa w Jaszkotlu, Jaszkotle 27, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1099";"1251";"270";"829";"0";"3";"0";"0";"0";"0";"0";"0";"0";"829";"0";"0";"829";"9";"1";"8";"0";"820";"329";"104";"387"
"27a6-1ec9-f4a6-514a-0ab8-8ae7-7741-6783";"022304";"6";"8";"wieś";"stały";"Szkoła Podstawowa w Sadkowie, Sadków ul. Szkolna 9, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1399";"1457";"393";"1006";"0";"7";"0";"0";"0";"0";"0";"0";"0";"1006";"0";"0";"1006";"10";"4";"6";"0";"996";"416";"136";"444"
"1991-3a3f-bfab-7052-ed9f-d61f-4fb2-0505";"022304";"6";"9";"wieś";"stały";"Świetlica Wiejska w Skałce, Skałka ul. Szkolna 2a, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1400";"1608";"389";"1011";"1";"4";"1";"1";"0";"0";"0";"0";"1";"1012";"1";"0";"1012";"16";"12";"4";"0";"996";"339";"134";"523"
"3ffa-3e39-6ce6-093b-0ba8-835b-fdbc-5ac4";"022304";"6";"10";"miasto";"stały";"Szkoła Podstawowa nr 2 w Kątach Wrocławskich, ul. Brzozowa 6, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1600";"1787";"578";"1022";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1021";"0";"0";"1021";"20";"5";"15";"0";"1001";"569";"114";"318"
"c2fb-7625-775c-8d47-bcd4-4da8-5fa2-4125";"022304";"6";"11";"wieś";"stały";"Szkoła Podstawowa w Gniechowicach, Gniechowice ul. Szkolna 4, 55-080 Kąty Wrocławskie";"gm. Kąty Wrocławskie";"wrocławski";"dolnośląskie";"1301";"1390";"475";"826";"1";"10";"0";"0";"0";"0";"0";"0";"0";"826";"0";"0";"826";"10";"3";"7";"0";"816";"445";"102";"269"
