"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Zbigniew ZIEJEWSKI - nr na liście 1";"Piotr ŻUCHOWSKI - nr na liście 2";"Dariusz FREJNIK - nr na liście 3";"Edward Mieczysław PIETRULEWICZ - nr na liście 4";"Paweł SZAKIEWICZ - nr na liście 5";"Małgorzata Dorota SOWICKA - nr na liście 6";"Monika Barbara MARCHALEWSKA - nr na liście 7";"Robert Jan HUSZCZA - nr na liście 8";"Katarzyna GRANACKA - nr na liście 9";"Andrzej Janusz WIŚNIEWSKI - nr na liście 10";"Anetta Krystyna SŁOMCZYŃSKA-KĄDZIOŁKA - nr na liście 11";"Wioletta JASKÓLSKA - nr na liście 12";"Adam Jacek ŻYLIŃSKI - nr na liście 13";"Ewa NISIEWICZ - nr na liście 14";"Krzysztof GROBLEWSKI - nr na liście 15";"Stanisław ŻELICHOWSKI - nr na liście 16";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Leonard Seweryn KRASULSKI - nr na liście 1";"Jerzy Zbigniew WILK - nr na liście 2";"Zbigniew BABALSKI - nr na liście 3";"Marcin KAZIMIERCZUK - nr na liście 4";"Monika Anna MODZELEWSKA-KOZIOŁ - nr na liście 5";"Damian Jan GODZIŃSKI - nr na liście 6";"Paweł Andrzej KOWSZYŃSKI - nr na liście 7";"Adam OŁDAKOWSKI - nr na liście 8";"Anna WĘGŁOWSKA - nr na liście 9";"Karolina Ewa GOIK - nr na liście 10";"Anna PIĄTEK - nr na liście 11";"Grażyna KAMIŃSKA - nr na liście 12";"Jolanta Wiesława ANDRUSZKIEWICZ - nr na liście 13";"Robert GONTARZ - nr na liście 14";"Grzegorz KIEROZALSKI - nr na liście 15";"Jacek Roman PAWLIK - nr na liście 16";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Monika Walentyna FALEJ - nr na liście 1";"Andrzej Jan ZIELONKA - nr na liście 2";"Emilia BARTKOWSKA - nr na liście 3";"Ryszard KLIM - nr na liście 4";"Daniel Adrian ZDANOWSKI - nr na liście 5";"Sylwia PIEKART - nr na liście 6";"Janusz PASJAK - nr na liście 7";"Jakub Przemysław GIEREJ - nr na liście 8";"Robert KOLIŃSKI - nr na liście 9";"Milena FALKOWSKA-HOJAN - nr na liście 10";"Piotr PACYNO - nr na liście 11";"Urszula Klara PĄGOWSKA - nr na liście 12";"Wincenty Marian PRZYBOROWSKI - nr na liście 13";"Mirosław Józef SZULC - nr na liście 14";"Paweł WÓJCIK - nr na liście 15";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Andrzej Piotr WYRĘBEK - nr na liście 1";"Kaja Ewelina SZYNKIELEWSKA - nr na liście 2";"Krystian Maciej ŁOŻYŃSKI - nr na liście 3";"Tomasz Jacek KACZKOWSKI - nr na liście 4";"Marek HUL - nr na liście 5";"Agnieszka Maria POŁEĆ - nr na liście 6";"Teresa Genowefa RUKSZTEŁŁO - nr na liście 7";"Marika ZENOWICZ - nr na liście 8";"Genowefa Grażyna SZCZEPAŃSKA - nr na liście 9";"Marek CHRAPAN - nr na liście 10";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Jacek PROTAS - nr na liście 1";"Bernadeta Justyna HORDEJUK - nr na liście 2";"Elżbieta Kazimiera GELERT - nr na liście 3";"Piotr CIEŚLIŃSKI - nr na liście 4";"Ewa Barbara DEMBEK - nr na liście 5";"Katarzyna KRÓLAK - nr na liście 6";"Marian JANICKI - nr na liście 7";"Leszek Jan DZIĄG - nr na liście 8";"Elżbieta ZABŁOCKA - nr na liście 9";"Antoni CZYŻYK - nr na liście 10";"Ryszard KOWALSKI - nr na liście 11";"Krystyna JANCZEWSKA - nr na liście 12";"Marek BORKOWSKI - nr na liście 13";"Angelika Jolanta DOMAŃSKA - nr na liście 14";"Łukasz PIŚKIEWICZ - nr na liście 15";"Miron SYCZ - nr na liście 16";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Wojciech Adam PENKALSKI - nr na liście 1";"Agnieszka FALKOWSKA - nr na liście 2";"Stanisław Czesław JASINA - nr na liście 3";"Agnieszka Anna KUCIŃSKA - nr na liście 4";"Krzysztof KĘPIŃSKI - nr na liście 5";"Anita KOWALSKA - nr na liście 6";"Tomasz ORŁOWSKI - nr na liście 7";"Monika Marcjanna LEWANDOWSKA - nr na liście 8";"Jarosław DREWA - nr na liście 9";"Jolanta KWAŚNIEWSKA - nr na liście 10";"Piotr Roman BANACH - nr na liście 11";"Ryszard NAŁĘCZ - nr na liście 12";"Anna ŁOŻYŃSKA - nr na liście 13";"Mariusz Wojciech ZAORSKI - nr na liście 14";"Anna SYCZ - nr na liście 15"
"b25b-56d0-1f21-9ceb-5231-c0b6-7919-2d4a";"286101";"34";"21";"miasto";"stały";"Szkoła Podstawowa Nr 1, ul. Ignacego Daszyńskiego 1, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1656";"1787";"609";"1047";"1";"3";"0";"0";"0";"0";"0";"0";"0";"1046";"0";"0";"1046";"15";"9";"6";"0";"1031";"54";"14";"3";"2";"9";"9";"4";"1";"1";"1";"1";"1";"2";"0";"1";"2";"3";"357";"86";"173";"4";"2";"10";"0";"35";"5";"2";"5";"11";"6";"4";"3";"2";"9";"183";"59";"75";"10";"17";"2";"3";"1";"1";"5";"0";"0";"2";"1";"1";"6";"58";"36";"3";"1";"2";"2";"8";"1";"0";"2";"3";"351";"87";"7";"130";"52";"6";"2";"0";"2";"2";"41";"1";"2";"0";"4";"7";"8";"28";"3";"5";"2";"3";"3";"1";"0";"2";"0";"2";"1";"0";"1";"0";"5"
"b3ee-fbc0-2c5e-3f30-fb46-f68a-a299-b2e3";"286101";"34";"22";"miasto";"stały";"Szkoła Podstawowa Nr 1, ul. Ignacego Daszyńskiego 1, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1879";"2035";"695";"1184";"3";"6";"0";"0";"0";"0";"0";"0";"0";"1183";"0";"0";"1183";"5";"2";"3";"0";"1178";"73";"17";"3";"0";"13";"7";"10";"2";"1";"1";"1";"1";"2";"0";"10";"0";"5";"439";"91";"223";"8";"8";"12";"4";"37";"7";"8";"1";"12";"0";"2";"16";"1";"9";"178";"49";"74";"12";"14";"1";"2";"1";"0";"5";"3";"1";"5";"0";"1";"10";"64";"30";"7";"4";"7";"5";"2";"2";"3";"0";"4";"395";"88";"4";"177";"52";"2";"3";"1";"0";"2";"46";"0";"2";"3";"3";"8";"4";"29";"6";"4";"3";"0";"1";"2";"0";"0";"0";"5";"2";"1";"1";"0";"4"
"ef7f-e5ea-69ba-fa46-b1f1-2aff-b657-c940";"286101";"34";"23";"miasto";"stały";"Przedszkole Nr 23, ul. Pułkownika Stanisława Dąbka 49, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1399";"1517";"445";"954";"0";"1";"0";"0";"0";"0";"0";"0";"0";"954";"0";"0";"954";"6";"2";"4";"0";"948";"65";"22";"6";"1";"25";"2";"1";"1";"1";"0";"0";"1";"2";"1";"1";"0";"1";"368";"97";"187";"7";"5";"9";"3";"29";"8";"3";"1";"9";"3";"6";"0";"0";"1";"120";"33";"62";"6";"4";"2";"0";"1";"1";"5";"1";"2";"0";"0";"1";"2";"41";"20";"9";"2";"0";"2";"7";"0";"0";"0";"1";"338";"77";"3";"147";"38";"4";"3";"1";"1";"1";"44";"0";"0";"1";"1";"12";"5";"16";"3";"1";"1";"1";"3";"1";"1";"0";"0";"1";"0";"2";"0";"0";"2"
"d978-bdab-330a-4f9d-659e-6f51-9821-ef92";"286101";"34";"24";"miasto";"stały";"Świetlica ESM ""Sielanka"", ul. Gwiezdna 26/27, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1689";"1811";"612";"1077";"2";"6";"1";"1";"0";"0";"0";"0";"1";"1078";"1";"0";"1078";"12";"6";"6";"0";"1066";"70";"18";"4";"1";"19";"6";"8";"2";"2";"2";"1";"0";"0";"0";"3";"0";"4";"428";"120";"192";"5";"6";"18";"3";"44";"11";"2";"0";"11";"5";"2";"3";"1";"5";"142";"34";"65";"8";"8";"2";"1";"1";"0";"5";"4";"0";"3";"1";"2";"8";"51";"31";"2";"2";"0";"0";"9";"0";"1";"3";"3";"352";"95";"3";"127";"46";"0";"2";"0";"0";"2";"46";"0";"2";"4";"2";"12";"11";"23";"8";"2";"0";"0";"4";"1";"0";"1";"0";"2";"2";"0";"0";"0";"3"
"efda-1053-621e-7dce-099d-27d6-c23b-e3e8";"286101";"34";"25";"miasto";"stały";"III Liceum Ogólnokształcące, ul. Browarna 1, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1583";"1723";"708";"875";"4";"2";"0";"0";"0";"0";"0";"0";"0";"875";"0";"0";"875";"4";"2";"2";"0";"871";"59";"18";"6";"1";"19";"2";"7";"1";"0";"0";"0";"0";"1";"1";"2";"0";"1";"369";"77";"211";"6";"11";"7";"3";"28";"7";"6";"4";"3";"1";"4";"0";"0";"1";"111";"36";"50";"2";"7";"2";"3";"0";"0";"5";"1";"0";"0";"0";"1";"4";"44";"23";"5";"2";"2";"2";"3";"3";"3";"1";"0";"257";"84";"2";"90";"32";"5";"2";"1";"1";"1";"20";"1";"3";"0";"2";"7";"6";"31";"9";"1";"2";"3";"1";"0";"2";"2";"1";"3";"4";"0";"1";"0";"2"
"0005-0fb6-0f28-2969-5fa2-154b-4b12-a5de";"286101";"34";"26";"miasto";"stały";"Szkoła Podstawowa Nr 6, Aleja Józefa Piłsudskiego 4, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1455";"1596";"440";"1015";"1";"10";"0";"0";"0";"0";"0";"0";"0";"1013";"0";"0";"1013";"12";"3";"9";"0";"1001";"52";"11";"8";"2";"17";"0";"4";"0";"2";"1";"1";"0";"2";"0";"1";"1";"2";"306";"81";"132";"6";"13";"7";"2";"40";"1";"3";"2";"8";"2";"1";"1";"2";"5";"225";"39";"136";"3";"23";"1";"5";"0";"1";"4";"1";"1";"0";"0";"1";"10";"61";"27";"6";"1";"11";"3";"5";"2";"3";"1";"2";"338";"82";"6";"140";"30";"2";"8";"1";"1";"1";"48";"0";"0";"0";"2";"10";"7";"19";"1";"2";"2";"3";"0";"1";"0";"2";"1";"3";"0";"3";"1";"0";"0"
"7043-d107-7543-4fa1-cd9f-9926-8f66-8fc6";"286101";"34";"27";"miasto";"stały";"Zespół Szkół Gospodarczych, ul. Królewiecka 128, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1581";"1708";"563";"1018";"1";"11";"1";"1";"0";"0";"0";"0";"1";"1019";"1";"0";"1019";"2";"2";"0";"0";"1017";"57";"11";"2";"2";"15";"7";"10";"0";"0";"1";"0";"3";"1";"0";"4";"0";"1";"276";"57";"142";"3";"3";"15";"1";"30";"0";"5";"3";"5";"0";"3";"2";"2";"5";"207";"53";"105";"8";"8";"2";"1";"1";"1";"9";"5";"0";"2";"1";"4";"7";"58";"26";"9";"6";"2";"6";"5";"1";"1";"0";"2";"397";"121";"10";"150";"35";"3";"8";"2";"0";"2";"45";"1";"1";"0";"4";"8";"7";"22";"2";"2";"1";"1";"0";"2";"1";"0";"0";"3";"4";"1";"2";"0";"3"
"1ce7-0bdf-2eb5-886f-8102-97cf-d2f2-a342";"286101";"34";"28";"miasto";"stały";"Szkoła Podstawowa Nr 19 z Oddziałami Dwujęzycznymi, ul. Urocza 4, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1328";"1426";"396";"932";"2";"0";"1";"1";"0";"0";"0";"0";"1";"933";"1";"0";"933";"6";"5";"1";"0";"927";"79";"21";"2";"1";"31";"3";"10";"1";"0";"1";"0";"0";"0";"1";"1";"0";"7";"312";"71";"166";"8";"5";"6";"4";"32";"3";"3";"0";"7";"2";"1";"2";"0";"2";"143";"41";"66";"4";"5";"4";"4";"1";"0";"11";"0";"1";"2";"0";"0";"4";"42";"17";"10";"1";"1";"5";"6";"0";"0";"0";"2";"330";"91";"7";"138";"29";"4";"4";"0";"0";"1";"23";"1";"3";"2";"2";"13";"12";"21";"3";"1";"3";"0";"0";"0";"0";"4";"1";"5";"1";"0";"0";"1";"2"
"4c4f-380f-33a0-a746-9825-3ded-437e-03ed";"286101";"34";"29";"miasto";"stały";"Specjalny Ośrodek Szkolno-Wychowawczy Nr 1, ul. Mikołaja Kopernika 27, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1191";"1283";"446";"745";"2";"0";"0";"0";"0";"0";"0";"0";"0";"745";"0";"0";"745";"4";"1";"3";"0";"741";"36";"8";"0";"0";"16";"1";"3";"3";"1";"0";"0";"0";"1";"1";"0";"0";"2";"332";"89";"157";"6";"6";"9";"3";"24";"4";"5";"2";"5";"5";"8";"2";"1";"6";"116";"30";"61";"4";"2";"4";"0";"0";"0";"5";"0";"1";"0";"2";"3";"4";"32";"16";"7";"1";"2";"1";"2";"0";"0";"0";"3";"210";"47";"3";"105";"18";"1";"4";"1";"0";"1";"18";"0";"0";"0";"1";"3";"8";"15";"5";"2";"2";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"2"
"f738-cfc9-abe7-f4aa-369e-8918-f31c-01af";"286101";"34";"30";"miasto";"stały";"Dom Pomocy Społecznej ""Niezapominajka"", ul. Toruńska 17, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"94";"108";"52";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42";"0";"0";"42";"3";"1";"2";"0";"39";"6";"1";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2";"23";"5";"10";"3";"0";"0";"1";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0"
"2b60-58bc-f312-cc97-2da1-54fc-ae9e-0ed1";"286101";"34";"31";"miasto";"stały";"Szkoła Podstawowa nr 12, ul. Wojciecha Zajchowskiego 12, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1325";"1419";"502";"823";"2";"4";"0";"0";"0";"0";"0";"0";"0";"823";"0";"1";"822";"9";"7";"2";"0";"813";"41";"10";"3";"0";"12";"5";"4";"3";"0";"0";"0";"0";"1";"0";"1";"0";"2";"295";"71";"140";"4";"4";"8";"3";"31";"9";"6";"2";"4";"5";"3";"1";"0";"4";"135";"36";"48";"10";"8";"3";"7";"1";"1";"8";"4";"0";"1";"1";"1";"6";"34";"15";"7";"1";"3";"2";"3";"0";"2";"0";"1";"291";"69";"1";"147";"29";"1";"1";"2";"0";"3";"27";"0";"0";"1";"0";"7";"3";"17";"4";"2";"2";"2";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"2"
"d882-9f84-b5d1-b45d-065d-afe1-b06e-25c8";"286101";"34";"32";"miasto";"stały";"IV Liceum Ogólnokształcące, ul. Henryka Sienkiewicza 4, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1276";"1393";"405";"871";"0";"6";"0";"0";"0";"0";"0";"0";"0";"871";"0";"0";"871";"8";"6";"2";"0";"863";"60";"11";"9";"2";"17";"6";"8";"0";"1";"0";"0";"2";"1";"0";"0";"1";"2";"302";"70";"139";"7";"6";"8";"2";"37";"1";"8";"3";"6";"4";"2";"3";"1";"5";"145";"41";"69";"5";"5";"2";"1";"0";"1";"9";"1";"1";"2";"0";"4";"4";"42";"21";"4";"3";"2";"1";"6";"0";"4";"0";"1";"296";"79";"4";"100";"50";"0";"0";"0";"1";"1";"39";"0";"1";"1";"1";"13";"6";"18";"3";"0";"5";"1";"1";"1";"0";"1";"0";"3";"1";"0";"0";"0";"2"
"9ce8-13d4-2258-dbea-b836-d644-6c7a-77f4";"286101";"34";"33";"miasto";"stały";"IV Liceum Ogólnokształcące, ul. Henryka Sienkiewicza 4, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1452";"1560";"498";"954";"0";"2";"0";"0";"0";"0";"0";"0";"0";"954";"0";"0";"954";"11";"7";"4";"0";"943";"49";"11";"3";"1";"14";"8";"6";"1";"0";"0";"0";"0";"1";"1";"1";"0";"2";"342";"65";"178";"2";"7";"13";"2";"50";"0";"3";"0";"10";"3";"2";"3";"0";"4";"138";"45";"46";"9";"14";"1";"4";"0";"1";"5";"3";"0";"1";"0";"3";"6";"52";"27";"11";"1";"2";"1";"6";"0";"2";"1";"1";"335";"79";"5";"161";"29";"0";"3";"0";"0";"1";"35";"0";"0";"0";"4";"14";"4";"27";"8";"4";"1";"3";"0";"1";"0";"2";"1";"1";"1";"0";"0";"0";"5"
"83cb-c36d-fae8-cc14-e0ba-adbe-cb2a-fd2f";"286101";"34";"34";"miasto";"stały";"Młodzieżowy Dom Kultury, ul. Generała Józefa Bema 37, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1509";"1665";"452";"1057";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1057";"0";"0";"1057";"11";"6";"5";"0";"1046";"87";"21";"12";"1";"22";"5";"5";"5";"2";"3";"0";"2";"0";"2";"2";"2";"3";"384";"65";"201";"2";"6";"15";"0";"56";"4";"7";"4";"15";"2";"1";"1";"2";"3";"144";"41";"62";"6";"6";"1";"4";"0";"3";"7";"0";"1";"2";"1";"3";"7";"62";"36";"9";"3";"2";"6";"1";"1";"2";"0";"2";"348";"86";"1";"143";"37";"2";"5";"1";"6";"2";"37";"0";"3";"4";"2";"14";"5";"21";"0";"2";"0";"3";"1";"2";"3";"0";"1";"5";"2";"0";"0";"0";"2"
"1a89-57d8-8a01-f6bb-d9e4-b772-55cb-524f";"286101";"34";"35";"miasto";"stały";"Szkoła Podstawowa Nr 25, ul. Wyżynna 3, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1984";"2140";"734";"1250";"0";"15";"0";"0";"0";"0";"0";"0";"0";"1250";"0";"0";"1250";"8";"4";"4";"0";"1242";"77";"16";"10";"2";"21";"7";"4";"2";"1";"1";"1";"0";"2";"0";"5";"2";"3";"399";"79";"166";"5";"4";"15";"2";"104";"1";"6";"2";"5";"0";"4";"1";"0";"5";"221";"70";"120";"6";"7";"0";"3";"0";"1";"4";"1";"1";"0";"0";"2";"6";"74";"41";"9";"4";"4";"1";"5";"1";"2";"1";"6";"450";"127";"9";"198";"42";"2";"7";"1";"3";"1";"34";"1";"1";"1";"5";"10";"8";"21";"6";"1";"1";"1";"2";"0";"0";"2";"0";"2";"2";"1";"0";"0";"3"
"0916-f3aa-bbdc-5ac0-0f5e-e641-90d9-d17a";"286101";"34";"36";"miasto";"stały";"Przedszkole Nr 17, ul. Karowa 30, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1147";"1237";"444";"703";"0";"3";"0";"0";"0";"0";"0";"0";"0";"703";"0";"0";"703";"2";"2";"0";"0";"701";"39";"4";"1";"1";"17";"5";"5";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"265";"84";"115";"3";"6";"7";"2";"29";"0";"3";"1";"4";"6";"1";"3";"0";"1";"114";"36";"44";"2";"9";"3";"1";"2";"1";"5";"2";"1";"1";"0";"1";"6";"37";"17";"10";"2";"1";"2";"1";"1";"1";"0";"2";"230";"53";"4";"95";"24";"4";"1";"1";"0";"2";"29";"1";"0";"2";"1";"10";"3";"16";"4";"3";"1";"4";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0"
"518f-ba35-9972-efa1-4d77-d594-d624-b89c";"286101";"34";"37";"miasto";"stały";"Zespół Szkół Ogólnokształcących Nr 2, ul. Królewiecka 42, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1529";"1643";"556";"973";"2";"2";"0";"0";"0";"0";"0";"0";"0";"973";"0";"0";"973";"4";"2";"2";"0";"969";"56";"23";"2";"2";"10";"5";"5";"1";"2";"1";"0";"1";"0";"0";"2";"0";"2";"371";"86";"191";"3";"2";"8";"6";"45";"1";"2";"2";"3";"3";"6";"3";"2";"8";"149";"31";"85";"5";"3";"1";"1";"0";"1";"7";"1";"1";"4";"0";"1";"8";"52";"27";"7";"1";"3";"2";"6";"1";"1";"3";"1";"323";"86";"3";"130";"49";"2";"4";"1";"0";"0";"33";"0";"1";"0";"1";"13";"0";"18";"1";"2";"3";"1";"1";"0";"0";"1";"3";"2";"2";"0";"1";"0";"1"
"ff00-c619-ce91-8aa2-ca6d-52fe-42ba-2e21";"286101";"34";"38";"miasto";"stały";"Szkoła Podstawowa Nr 12, ul. Wojciecha Zajchowskiego 12, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1695";"1811";"638";"1057";"1";"4";"0";"0";"0";"0";"0";"0";"0";"1057";"0";"0";"1057";"13";"11";"2";"0";"1044";"57";"14";"1";"0";"18";"6";"4";"0";"3";"1";"0";"2";"0";"2";"3";"1";"2";"363";"96";"177";"7";"3";"10";"3";"32";"7";"3";"2";"13";"5";"5";"0";"0";"0";"186";"56";"85";"8";"12";"1";"1";"0";"0";"5";"4";"1";"2";"0";"1";"10";"51";"30";"2";"5";"1";"5";"5";"1";"0";"0";"2";"362";"90";"5";"139";"53";"5";"5";"0";"1";"1";"47";"0";"1";"4";"1";"5";"5";"25";"4";"2";"1";"2";"3";"1";"0";"2";"0";"2";"2";"0";"0";"0";"6"
"2c74-74e0-f0c2-7c35-3daa-9734-2e89-6401";"286101";"34";"39";"miasto";"stały";"Szkoła Podstawowa Nr 23, ul. Słoneczna 14, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1727";"1860";"606";"1121";"3";"10";"1";"1";"1";"0";"0";"0";"0";"1121";"0";"0";"1121";"4";"4";"0";"0";"1117";"85";"21";"3";"1";"34";"5";"5";"0";"4";"1";"1";"1";"0";"2";"2";"1";"4";"397";"85";"207";"9";"8";"17";"6";"29";"6";"6";"2";"7";"3";"5";"4";"0";"3";"194";"81";"70";"8";"11";"0";"0";"0";"3";"6";"3";"4";"1";"0";"2";"5";"57";"26";"12";"2";"4";"3";"5";"0";"2";"0";"3";"356";"93";"1";"124";"56";"4";"4";"2";"1";"1";"45";"1";"0";"0";"5";"9";"10";"28";"7";"3";"1";"5";"2";"3";"0";"0";"1";"2";"1";"0";"0";"0";"3"
"6703-af13-32eb-dc36-9b13-329b-cf4f-df6c";"286101";"34";"40";"miasto";"stały";"Zespół Państwowych Szkół Muzycznych, ul. Romualda Traugutta 91, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1262";"1337";"442";"820";"1";"3";"0";"0";"0";"0";"0";"0";"0";"820";"0";"0";"820";"9";"9";"0";"0";"811";"55";"7";"3";"0";"27";"2";"5";"0";"2";"1";"0";"1";"2";"0";"2";"0";"3";"286";"67";"148";"7";"4";"8";"1";"31";"3";"1";"1";"6";"3";"5";"0";"0";"1";"125";"47";"42";"5";"7";"2";"5";"1";"3";"0";"1";"0";"3";"2";"2";"5";"49";"18";"19";"1";"2";"3";"2";"0";"1";"1";"2";"280";"73";"3";"121";"22";"1";"1";"2";"0";"1";"34";"1";"3";"0";"2";"13";"3";"16";"5";"1";"0";"2";"0";"0";"0";"1";"0";"3";"1";"0";"1";"0";"2"
"63be-bb4a-32e8-47a3-b882-8a21-a24c-d1fd";"286101";"34";"41";"miasto";"stały";"Zespół Szkół Ogólnokształcących, ul. Pocztowa 2, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1255";"1357";"364";"891";"0";"8";"0";"0";"0";"0";"0";"0";"0";"889";"0";"0";"889";"8";"4";"4";"0";"881";"70";"13";"3";"1";"28";"5";"6";"1";"2";"1";"1";"0";"2";"1";"4";"0";"2";"240";"69";"113";"5";"5";"8";"1";"22";"3";"1";"0";"6";"3";"1";"1";"0";"2";"161";"55";"72";"3";"3";"3";"4";"1";"0";"8";"0";"1";"0";"1";"4";"6";"68";"35";"7";"2";"8";"3";"5";"2";"2";"2";"2";"325";"87";"7";"123";"42";"2";"4";"1";"0";"2";"37";"1";"1";"0";"2";"12";"4";"17";"5";"3";"1";"1";"0";"2";"0";"2";"0";"1";"0";"0";"1";"0";"1"
"aaf3-c891-53bc-952e-0939-c7db-86ab-1c42";"286101";"34";"42";"miasto";"stały";"Szkoła Podstawowa Nr 21, ul. Zbyszka Godlewskiego 1, 82-300 Elbląg";"m. Elbląg";"Elbląg";"warmińsko-mazurskie";"1710";"1832";"494";"1216";"1";"13";"0";"0";"0";"0";"0";"0";"0";"1216";"0";"0";"1216";"14";"8";"6";"0";"1202";"116";"32";"9";"0";"42";"8";"11";"2";"1";"2";"1";"1";"1";"1";"1";"1";"3";"358";"82";"185";"7";"7";"12";"1";"40";"0";"4";"3";"4";"3";"3";"1";"1";"5";"195";"65";"78";"8";"9";"6";"0";"1";"0";"14";"2";"3";"2";"0";"2";"5";"66";"40";"8";"3";"2";"1";"3";"0";"3";"1";"5";"446";"98";"4";"170";"74";"2";"4";"3";"4";"2";"56";"1";"0";"1";"5";"14";"8";"21";"9";"3";"2";"2";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"2"
